FirstName,LastName,Gender,DateofBirth,FatherFirstName,FatherLastName,FatherOccupation,MotherFirstName,MotherLastName,MotherOccupation
John,EARLEY,M,1760-08-22,John,EARLEY,farmer,Margaret,JEFFRIES,plasterer
James,ROGERS,M,1769-03-01,James,ROGERS,gardener,Mary,LIGHT,midwife
David,BISHOP,M,1762-04-23,Alexander,BISHOP,framework knitter (gloves - cotton ),Jessie,ANDERSON,labourer
Wm,COLLIS,M,1758-08-10,John,COLLIS,lab,Mary,ARMSTRONG,grocer
Isabella,GIBONS,F,1772-02-07,Alexander,GIBONS,labourer,Maud,MCLERIE,stove grate fitter
Kate,HIGGITT,F,1759-02-08,Alexander,HIGGITT,contractor,Betsy,MARCH,farmer
Hannah,WALLER,F,1764-05-13,Robert,WALLER,hawker,Mary,WHITTAKER,miner
James,MASON,M,1759-05-19,Angus,MASON,cabinet maker,Mary,TARR,baptist minister
William,BROAD,M,1767-02-16,Charles,BROAD,miner,Jane,THORN,railway carter
Isabella,SMALLWOOD,F,1759-12-21,John,SMALLWOOD,farmer,Magdaline,HOLDER,sawyer
John,BENHAM,M,1766-06-27,Duncan,BENHAM,farm lab,Isabella,ANSCOW,bookseller
Isabella,HUNTLEY,F,1761-11-05,John,HUNTLEY,basket maker,Catherine,KNIGHT,flour millers hand
Margrie,MIRRYFIELD,F,1758-07-25,Ewen,MIRRYFIELD,lab,Mary,CAMERON,mason
Sebina,RUSBY,F,1759-10-08,Henry,RUSBY,labourer,Catherine,PEARCE,land owner
Thomas,BOOTH,M,1762-09-19,John,BOOTH,headmaster,Isabella,WILLIAMS,labourer
David,PAUL,M,1759-03-24,Benjamin,PAUL,farmer,Ann,BENN,labourer
Thomas,TAYLOR,M,1765-07-19,David,TAYLOR,dressmaker,Betsy,GROCCEK,midwife
Jennie,BROWN,F,1759-07-24,John,BROWN,builder,Ann,DEAN,groom
John,WILSON,M,1760-07-23,John,WILSON,coal miner,Mary,SPRATT,shop assistant
David,SCHOFIELD,M,1759-12-16,John,SCHOFIELD,"bank clerk/cashier, comptometer operator",Ann,PRITCHARD,mines foreman
Alexander,ALLISON,M,1761-12-12,James,ALLISON,farm worker,Christina,JONES,servant
Mary,RIDING,F,1776-04-12,James,RIDING,ag lab,Helen,CALKIN,pattern maker
Thomas,GULLIDGE,M,1762-01-06,James,GULLIDGE,house servant,Agnes,CLARK,shop keeper
Ann,PATTERSON,F,1764-02-08,John,PATTERSON,labourer,Agnes,MORGANS,woolcomber
John,COWLING,M,1762-06-18,Andrew,COWLING,fen reeve,Margaret,MILLER,corporal & shorthand typist in legal branch of arm
Ann,HAWKSBY,F,1759-09-03,Alexander,HAWKSBY,farm lab,Mary,FEILDING,stockfitter
James,LUTHELL,M,1765-11-09,Robert,LUTHELL,farmer,Maggie,RICHARDS,clay labourer
Andrew,LUTHELL,M,1765-11-09,Robert,LUTHELL,farmer,Maggie,RICHARDS,clay labourer
Moses,RICH,M,1763-10-05,Peter,RICH,gasfitter,Jane,MOAT,master baker
Robert,GUNTON,M,1762-07-05,Thomas,GUNTON,cordwainer,Jessie,MCCLEW,civil servant (post office savings)
James,SHIPLEY,M,1757-06-25,John,SHIPLEY,farm worker,Jane,MILNER,ploughman
Jane,SHAW,F,1763-01-02,Alexr,SHAW,bricklayer,Elizabeth,TURNBULL,railway ticket inspector
Robert,JENKS,M,1759-09-06,John,JENKS,"raf, wing commander",Margaret,FAISTER,builder
Isabella,THOMAS,F,1760-08-02,John,THOMAS,nailer,Jane,CLARK,labourer
Eliza,BENN,F,1762-02-02,John,BENN,farmer,Jane,BLACK,labourer
Mary,HOLDEN,F,1760-07-17,William,HOLDEN,seamstress,Helen,MCFARLING,caulker
Alison,WARNER,F,1759-03-17,Andrew,WARNER,smith,Agnes,DOWNHAMS,shale miner
Robert,BOND,M,1762-02-06,William,BOND,building contractor,Anne,MCLEAN,labourer
Thomas,JONES,M,1761-10-10,George,JONES,schoolmaster,Janet,MANSFIELD,labourer
Michael,BERRY,M,1760-06-22,Alexander,BERRY,"store keeper, south indian railway",Elizabeth,MORLEY,labourer
John,BERRY,M,1760-06-22,Alexander,BERRY,"store keeper, south indian railway",Elizabeth,MORLEY,labourer
Peter,BONFIELD,M,1758-10-13,Alex,BONFIELD,farmer,Isabella,KENNARD,dealer
Barbara,GOODWIN,F,1759-07-06,Alexander,GOODWIN,school teacher at college,Cath,VERNEY,delivery man
Matthew,PALMER,M,1764-07-23,James,PALMER,tailor,Elizabeth,SUGDEN,tailor
Elizabeth,PALMER,F,1764-07-23,James,PALMER,tailor,Elizabeth,SUGDEN,tailor
Alexander,MILLER,M,1760-12-23,Alexander,MILLER,labourer,Isabella,COX,church army captain
Elizabeth,WILKES,F,1759-09-12,William,WILKES,clerk,Mary,WIDDOWSON,baker
Catherine,CLU,F,1764-01-31,Robert,CLU,labourer,Jessie,COE,mariner
William,PARRY,M,1770-07-30,Andrew,PARRY,lab,Annie,SNELLING,sheep farmer
George,COOPER,M,1761-12-09,Christopher,COOPER,farmer,Mary,RASON,metal roller (gold worker)
Mary,HALL,F,1763-07-07,Samuel,HALL,architect,Agnes,WILSON,butcher
Daniel,SHEARER,M,1766-02-03,William,SHEARER,dressmaker,Agnes,BURKITT,bricklayer
Ann,JANE,F,1759-05-19,Thomas,JANE,gas fitter,Janet,PEPPER,farmer
Pattrick,TIDEMAN,M,1761-02-28,Peter,TIDEMAN,vice consul,Catherine,HARRIS,postman
Agnes,MCWISNY,F,1761-02-24,Hugh,MCWISNY,labourer,Christina,HUCK,confectioner
Ann,COOPER,F,1760-07-04,John,COOPER,surgical instrument maker,Barbara,HADWEN,mariner
Catherine,ADEA,F,1760-03-14,James,ADEA,ag lab,Mary,MACKEY,japanner
David,WEBLE,M,1756-11-14,Patrick,WEBLE,pill maker,Janet,GALLOP,overlooker
Jane,TREGLOHAN,F,1766-09-05,Michael,TREGLOHAN,blacksmith,Jane,HAMMOND,antique dealer
Elizabeth,REAKES,F,1760-11-03,William,REAKES,miner,Janet,WILLIAMS,weaver
Alexander,CAMPBELL,M,1766-04-30,David,CAMPBELL,hotel worker,Janet,DOBBINS,proprietor of confectioner's shop
Rachel,COOMBS,F,1761-01-21,Charles,COOMBS,fisherman,Catherine,FOSTER,boat builder
Mary,WHATTON,F,1759-03-26,Jas,WHATTON,council gardener,Eliza,GUTTRIDGE,lieutenant - highland regiment
Mary,LLOYD,F,1758-09-15,David,LLOYD,designer,Susina,HARLE,fisherman
James,POUNTNEY,M,1762-01-09,John,POUNTNEY,bank clerk,Janet,SMYTH,coalminer
William,TAYLOR,M,1763-10-19,David,TAYLOR,gamekeeper,Grace,PHILBIN,labourer
Samuel,SIMPSON,M,1760-05-18,Thomas,SIMPSON,butler,Jessie,WITHAM,lab
Christina,STEWART,F,1759-02-19,David,STEWART,coal miner,Jessie,DAVIES,farmer
Hellen,LEAK,F,1761-07-24,John,LEAK,labourer,Jane,MOWAT,gun maker
Ann,BUD,F,1758-06-11,David,BUD,soldier,Helen,MCGILL,handloom weaver
Flora,HORGAN,F,1776-04-11,Thomas,HORGAN,servant,Margaret,JOHNSON,servant
Janet,STRINGER,F,1758-11-23,John,STRINGER,cotton spinner,Agnes,COOK,dressmaker
Mary,BIRRELL,F,1758-10-19,William,BIRRELL,vicemaker,Robina,WILCOCK,excise officer
George,ASHWORTH,M,1759-02-07,Archd,ASHWORTH,ag lab,Elizabeth,TELFER,coal miner
Amilia,PHILIPS,F,1759-02-06,Andrew,PHILIPS,farmer,Elizabeth,PRIEST,ag lab
Andrew,MABOY,M,1759-07-31,Alexander,MABOY,mineworker,Isabella,JOHNSON,lab
Eliza,TOMSETT,F,1760-11-13,George,TOMSETT,tailor,Mary,LORD,miner
Charles,TOMSETT,M,1760-11-13,George,TOMSETT,tailor,Mary,LORD,miner
James,GANER,M,1766-03-28,William,GANER,labourer,Mary,MANN,iron turner
Andrew,WESTHEAD,M,1769-08-27,Robert,WESTHEAD,whitesmith,Mary,GRIFFITHS,cotton mill worker
William,MILWARD,M,1763-10-03,Alexander,MILWARD,draper,Jean,DOVE,postman
William,STONE,M,1765-11-06,Thomas,STONE,cloth finisher,Margt,SANDS,waterman
Jane,JONES,F,1759-04-15,John,JONES,labourer,Jane,MACHRAY,printer
Ann,STEEL,F,1758-04-10,Angus,STEEL,coal miner,Elizabeth,BOWSER,ag lab
John,HARRIS,M,1761-12-29,Hugh,HARRIS,lab,Isabella,HOLDEN,weaver
William,SCARLETT,M,1758-11-30,Alexander,SCARLETT,farmer,Bella,SMITH,ag lab
Jane,YEATES,F,1759-03-06,Thos,YEATES,railway porter,Elizabeth,HOPKINS,housemaid
Archd,HOLLAND,M,1770-10-06,Thomas,HOLLAND,farmer,Mary,HALL,printer and paper bag manufacturer
Robert,SAUNDERS,M,1763-09-24,Patrick,SAUNDERS,shepherd,Helen,SMITH,publican & innkeeper
Thomas,FOX,M,1761-08-08,Matthew,FOX,labourer,Isabella,CALNAN,weaver
Clifford,HAYWOOD,F,1761-05-23,John,HAYWOOD,labourer,Elizabeth,PEDDIE,sailmaker
Margaret,WALKER,F,1762-07-17,William,WALKER,constructional engineer,Mary,WOODHOUSE,farmer
James,MULLINS,M,1767-03-06,John,MULLINS,lab,Margaret,FIELDING,shoemaker
Grace,BROWN,F,1758-07-24,Alexander,BROWN,weaver,Mary,MURRAY,agent for kenmare estates
John,STEEL,M,1759-07-21,James,STEEL,farmer,Isabella,HALLAS,gardener
James,WALMSLEY,M,1761-07-04,John,WALMSLEY,research chemist,Christan,WHITE,farmer
James,LEWIS,M,1758-12-27,James,LEWIS,coal dealer,Elsie,CARTER,master shoemaker
George,LEWIS,M,1758-12-27,James,LEWIS,coal dealer,Elsie,CARTER,master shoemaker
Rachel,ANDERSON,F,1762-09-08,Patrick,ANDERSON,farmer,Mary,DANNILS,blacksmith
Helen,BOND,F,1761-10-27,David,BOND,ag lab,Margaret,LARCOMBE,gamekeeper
Donald,RUTHERFORD,M,1766-06-04,Robt,RUTHERFORD,army boot closer,Margaret,MATTHEW,copper miner
Jane,TREMONT,F,1767-06-01,James,TREMONT,postal sorting clerk,Grace,THOMPSON,labourer
Robert,DAVIS,M,1760-07-22,Alexander,DAVIS,stonecutter,Mary,JOHNSON,dressmaker
Jemima,BAGSHAW,F,1770-07-01,Thomas,BAGSHAW,bank official,Jennie,RAINBIRD,fellowship porter
Margaret,HAGGIN,F,1770-03-16,George,HAGGIN,telegraphist,Ann,THOMPSON,cordwainer
Alexander,STRUIGER,M,1760-04-17,William,STRUIGER,iron works employee,Agnes,COLLINS,joiner
Alex,TONGE,M,1760-04-01,Mark,TONGE,army officer,Margaret,BASKETFIELD,servant
Catherine,CHRISTOPHERS,F,1760-06-12,John,CHRISTOPHERS,sailor,Betsy,PILGRIM,lab
John,TIPPETT,M,1763-11-24,Thomas,TIPPETT,relieving officer,Sulia,SMITH,furniture manufacturer
Walter,CAMERON,M,1769-11-20,John,CAMERON,delver,Annie,GILES,pattern maker
Jane,HAMMAT,F,1762-07-09,Lewis,HAMMAT,blacksmith,Ann,WAIN,miner
Agnes,OWEN,F,1764-09-22,John,OWEN,farmer,Mary,RUMBOLD,labourer
Mary,TROUP,F,1758-05-03,David,TROUP,corn factor and seedsman,Jessie,LENNARD,coal miner
John,ALCORN,M,1762-12-05,George,ALCORN,school teacher,Elisabeth,BELL,polisher
John,PUGH,M,1762-12-19,William,PUGH,gardener,Christina,FARLEY,chartered accountant
James,SWIFTWELL,M,1774-01-13,George,SWIFTWELL,farmer,Agnes,FLETCHER,sanitary inspector
Jenat,DUNN,F,1765-07-08,John,DUNN,skinner & tanner,Janet,DORE,shoemaker
Duncan,PICKETT,M,1764-12-06,Thomas,PICKETT,draper,Jessie,ARMSTRONG,soldier
Janet,HUMPHREY,F,1760-05-16,David,HUMPHREY,clothier,Marion,DAUKES,sailor
Catherine,THOMAS,F,1761-08-26,Samuel,THOMAS,landowner,Catherine,STEWART,labourer
Helen,HOPGOOD,F,1759-08-23,George,HOPGOOD,timber dealer,Margaret,PAWLET,carpenter
James,HOPGOOD,M,1759-08-23,George,HOPGOOD,timber dealer,Margaret,PAWLET,carpenter
David,CLARKSON,M,1766-11-17,Samuel,CLARKSON,servant,Mary,WILLIAMSON,"raf, wing commander"
Ann,HARLE,F,1759-01-21,Michael,HARLE,gardener,Susan,BAKER,manufacturer
Rosina,BUDESH,F,1760-12-06,Frank,BUDESH,glass writer,Elizabeth,EMERY,labourer
Wm,DOUR,M,1768-10-10,David,DOUR,clerk,Ann,KENNEDY,domestic servant
Catherine,HODGES,F,1769-06-21,George,HODGES,housekeeper,Lucy,WRIGHT,clerk
Maggie,ANDERSON,F,1763-01-17,Alexander,ANDERSON,whitesmith,Isabella,WALTON,farmer
Wm,MCLEAN,M,1761-07-04,John,MCLEAN,electric metering factory,Margret,MILLER,flax dresser
Louisa,BOOTH,F,1759-08-27,John,BOOTH,domestic servant,Catherine,PRATT,shoemaker
William,HONEYWELL,M,1760-03-04,David,HONEYWELL,farmer,Mary,TYSON,watchmaker
Elizabeth,LIBBEY,F,1764-09-05,Wm,LIBBEY,woollen fetler,Jane,PROBERT,architect
Edmund,CHAPMAN,M,1759-11-18,Ronald,CHAPMAN,glass and china dealer,Elizabeth,DAVID,brick maker
Annie,HILL,F,1759-08-24,Andrew,HILL,framework knitter,Marion,DICKSON,chief boatswain (coastguard)
Marg,DAVIES,F,1759-09-03,James,DAVIES,carpenter,Margaret,DYER,pharmacist
John,BLACKLOCK,M,1759-03-03,Dugald,BLACKLOCK,smith,Ellen,POTTER,framework knitter
Mary,HENISWORTH,F,1759-12-17,Andrew,HENISWORTH,boot maker,Agnes,AMES,officer - h.m.customs
John,BROWNE,M,1762-02-02,Andrew,BROWNE,shop assistant,Helen,BRECKEL,draper and milliner
Patrick,STIRLING,M,1765-06-19,Andrew,STIRLING,wraf clerk,Isabella,WILKINS,engraver
Margaret,WHEELER,F,1759-03-01,Will,WHEELER,mason,Sarah,RIDINGS,hosier
Elizabeth,PIGGIE,F,1764-11-22,John,PIGGIE,warehouseman,Jemima,QUIN,carpenter
David,PARKER,F,1759-08-20,John,PARKER,plumber,Isabella,WILLIAM,inspector of munitions
Edward,WILLCOX,M,1760-03-23,William,WILLCOX,farmer,Semena,MASTERS,papermill worker
Janet,GODFREY,F,1765-09-11,John,GODFREY,labourer,Margret,JONES,joiner
Margaret,STEPHENS,F,1760-07-10,Thomas,STEPHENS,fisherman,Margaret,SLACK,railway porter
William,PERKINS,M,1767-01-11,Peter,PERKINS,cooper,Catherine,EGAN,farmer
Garden,CLARK,F,1764-05-21,James,CLARK,joiner,Margaret,LITTLE,farmer
Elizabeth,RUTHERFORD,F,1762-12-31,Charles,RUTHERFORD,dressmaker,Margt,BUSBY,woolsorter
Jane,HARTLEY,F,1760-10-28,John,HARTLEY,farmer,Christina,GORDON,footman
Charles,BUTLER,M,1760-10-21,John,BUTLER,tailor,Jane,PRESTAGE,monthly nurse
Elizabeth,ORRDEL,F,1759-12-21,William,ORRDEL,housekeeper,Emily,BROOK,blacksmith
Christina,MASON,F,1761-09-16,James,MASON,boilersmith,Kate,RUSSELL,printer
Jane,STEWART,F,1764-09-26,Thomas,STEWART,ag lab,Janet,BLACKBURN,shepherd
John,HIGGINS,M,1760-02-26,James,HIGGINS,vicar,Annie,ILSCOMBE,station master
Annie,LIGHT,F,1759-11-12,Alexander,LIGHT,shorthand writer,Margaret,PYE,plasterer
Mrgt,PARTON,F,1758-05-21,James,PARTON,farmer,Sarah,DRAPER,private soldier
Margaret,NORFIELD,F,1765-08-06,Alexr,NORFIELD,servant,Eliza,GREGSON,smith
Kate,SINCLAIR,F,1760-05-17,James,SINCLAIR,tube welder,Catherine,PATERSON,cotton operative
John,BECKHAM,M,1762-09-13,Kenneth,BECKHAM,coal miner,Margt,LOOD,mason
Ellen,BILLINGS,F,1761-12-04,Alexander,BILLINGS,launderess,Janet,BROCK,builders labourer
Alexander,INGLEY,M,1762-04-20,Angus,INGLEY,farmer,Margaret,GREENWOOD,bank clerk
John,RITCHIE,M,1759-08-31,John,RITCHIE,miner,Jessie,MIDDLETON,typist
James,MANNING,M,1761-05-08,Thomas,MANNING,ironmonger,Margaret,COOK,porter
Jane,SMITH,F,1774-02-28,Francis,SMITH,farmer,Margaret,BRAIN,costermonger
Annie,FRASER,F,1761-06-29,Duncan,FRASER,bootmaker,Isabella,STANDLEY,worsted power loom weaver
Sarah,CHESTERTON,F,1763-11-02,John,CHESTERTON,dockyard policeman,Mary,GALLWAY,labourer
James,HOLMES,M,1761-09-07,James,HOLMES,brewers clerk,Catrine,WADDINGTON,warehouseman
Eliza,MOORE,F,1762-09-05,Joseph,MOORE,factory worker - hosiery hand,Helen,GILLINGHAM,baker
William,BEANTON,M,1759-02-06,Alexander,BEANTON,whip maker,Catherine,GLADSTON,real estate agent
Bethia,LANGLEY,F,1759-11-15,James,LANGLEY,stonecutter,Ellen,GUESS,engineer
Jane,STIVEY,F,1763-03-05,Alexander,STIVEY,quarryman,Janet,PECK,foreman
Thomas,LAMBERT,M,1759-07-19,Alexander,LAMBERT,fisherman,Betsy,GOMALL,carpet weaver
Alexander,EARL OF DESART,M,1761-01-07,Joseph,EARL OF DESART,wine & spirit merchant,Barbara,BIRNIE,gardener
Mary,THOMAS,F,1761-06-12,Robert,THOMAS,labourer,Isabella,MOFFATT,stitcher
Walter,SPIRES,M,1761-08-23,Daniel,SPIRES,currier,Mary,WHEELER,farmer
Maggie,LAW,F,1774-03-16,George,LAW,clerk,Jane,WILSON,labourer
Robert,FORRESTER,M,1765-01-10,Archibald,FORRESTER,tailor,Isabella,HINDLE,labourer
Samuel,MOSES,M,1761-05-24,David,MOSES,stoker,Elizabeth,WILKIE,labourer
James,WEST,M,1762-11-19,John,WEST,colliery underlooker,Margaret,ENGLISH,wheelwright
Christina,COMPSON,F,1761-04-20,William,COMPSON,company secretary,Janet,MIDDLETON,engineer
Archd,DOBSON,M,1760-12-03,James,DOBSON,school teacher,Annie,FAZAKERLY,master sadler
Lily,PEARS,F,1759-12-15,James,PEARS,rivetter,Emma,PRICE,nannie
Mary,TIPLING,F,1760-07-04,John,TIPLING,drapers asst,Esther,WOODFORD,ag lab
Alison,MILWERT,F,1759-06-13,James,MILWERT,labourer,Jane,WATT,hatter
Jessie,LEE,F,1761-10-06,John,LEE,fruiterer,Susan,LARKIN,labourer
Margaret,FOX,F,1761-07-14,William,FOX,miller,Mary,WHITFORD,lab
Jane,BRADLEY,F,1765-05-15,William,BRADLEY,monthly nurse,Jessie,AYLER,mathematical instrument maker
Marion,JONES,F,1763-05-05,John,JONES,fisherman,Annie,PENTLAND BROWN,baker
Barbara,MCGREGOR,F,1761-05-24,John,MCGREGOR,labourer,Sarah,WATERS,clog maker
Jemima,DEVENPORT,F,1769-11-28,Michael,DEVENPORT,solicitors clerk,Mary,HUTCHINSON,cook
George,MCDONALD,M,1758-07-05,Malcolm,MCDONALD,farmer,Margaret,GILLIT,traveller
Amelia,LEWIS,F,1774-02-07,David,LEWIS,plasterer,Hannah,SCOTT,labourer
Margaret,HILL,F,1763-06-06,Samuel,HILL,coal miner,Annie,FITTON,farmer
Christina,BURROWS,F,1760-04-18,William,BURROWS,clerk in holy orders,Helen,DWERRYHOUSE,yeoman
Marion,RAY,F,1774-02-23,David,RAY,baker,Isabella,KENWORTHY,cook
Margaret,FOSTER,F,1765-10-25,Robert,FOSTER,labourer,Ann,MCGOWAN,grocer
John,MARSDEN,M,1770-06-01,Hugh,MARSDEN,tailor,Agnes,PERRY,shipping clerk
William,NICHOLS,M,1761-11-12,James,NICHOLS,labourer,Margaret,BALLARD,domestic servant
Christina,JONES,F,1761-06-10,Thomas,JONES,gentleman land owner,Margaret,WOODS,sand carrier
Dominick,LANGLEY,M,1763-02-04,George,LANGLEY,limestone miner,Jane,BARKER,labourer
Alexander,WILES,M,1760-03-30,James,WILES,fisherman,Sophia,FERMANDAY,boat builder
Agnes,RICHARDSON,F,1765-05-21,Alex,RICHARDSON,post office superintendent,Margaret,BONDAY,sawyer
William,RAWBONE,M,1760-12-06,James,RAWBONE,carpenter,Margaret,CUTLER,truck driver
Agnes,RAWBONE,F,1760-12-06,James,RAWBONE,carpenter,Margaret,CUTLER,truck driver
John,DAVIES,M,1777-10-01,Robt,DAVIES,granite polisher,Jane,BOAM,yeoman
Catherine,ASH,F,1765-06-09,James,ASH,coal miner,Mary,SABIN,blacksmith
Charles,NOTMAN,M,1765-11-16,Duncan,NOTMAN,baker,Jane,SERGEANT,engineer
Jane,JEFFERIES,F,1764-02-05,Jas,JEFFERIES,farmer,Janet,WATSON,carrier
John,HODGKINSON,M,1761-10-26,James,HODGKINSON,lab,Mary,COOK,tailor
Elizabeth,BULL,F,1765-03-07,Joshua,BULL,butcher,Georgina,LOCH,cotton mill dresser
Anna,MUSHET,F,1760-01-04,John,MUSHET,stationer,Ann,BROWN,mine agent
Ann,ROWE,F,1763-05-12,Charles,ROWE,gardener,Jane,ANNISON,farmer
Peter,WOOD,M,1759-06-08,James,WOOD,farm labourer,Margaret,WHISTLER,colliery bank manager
Marion,BROWN,F,1766-01-26,Hugh,BROWN,warehouse man,Jane,C ,land girl (agriculture)
Jessie,TYRES,F,1762-02-06,Angus,TYRES,labourer,Jamesina,WELLS,servant
Martha,UNDERHILL,F,1762-10-07,Francis,UNDERHILL,cotton mill winder,Maggie,ADAMS,engine driver
Alexander,NOBLE,M,1760-12-18,William,NOBLE,guard,Jane,SYKES,woolstapler (dealer)
Robert,LEGG,M,1760-03-24,William,LEGG,rope maker,Maggie,WORK,pupil teacher
James,WEBLE,M,1761-01-10,Patrick,WEBLE,pill maker,Janet,GALLOP,overlooker
Catherine,DOBLE,F,1759-10-20,Donald,DOBLE,fruiterer,Isabella,THOMAS,managing director (rolling stock firm)
Annie,DEBNHAM,F,1761-02-14,Patrick,DEBNHAM,railway platelayer,Ellen,WATHON,engineer
Christina,PELL,F,1760-11-07,John,PELL,cordwainer,Jane,GRISI,labourer
Agnes,BROWNE,F,1763-01-29,John,BROWNE,builder,Janet,WELSH,labourer
Elizabeth,WILLIAMS,F,1763-01-08,Colin,WILLIAMS,solicitor,Magdlen,EDLINGTON,mariner
Donald,SYKES,M,1762-05-27,Peter,SYKES,roadman,Jane,GALL,soldier
Ellen,MACKAY,F,1761-09-26,James,MACKAY,building contractor,Marion,PORTMAN,saddler
Peter,BOWLES,M,1761-02-22,William,BOWLES,milliner,Alice,CRAMPTON,labourer
Jane,GRAHAM,F,1759-12-13,William,GRAHAM,commercial traveller,Agnes,DERRY,shop assistant
Charles,LOMAS,M,1761-03-19,Will,LOMAS,worsted weaver,Jessie,BEST,die-sinker
James,BRUNALL,M,1766-10-16,Robert,BRUNALL,compositor,Joan,ADAMSON,ag lab
Jean,BAMFORD,F,1764-04-05,Willia,BAMFORD,carpenter,Helen,DAVIE,fustian manufacturer
James,BUCK,M,1763-04-28,Archibald,BUCK,munitions factory worker,Marion,CODES,woolcomber
Minnie,BASS,F,1762-06-20,James,BASS,gardener,Jane,MCPHERSON,cordwainer
Henery,HOPKINS,M,1769-07-07,Errington,HOPKINS,linen drapers assistant,Annabella,BUCK,servant
Janet,LAWRENCE,F,1761-05-15,John,LAWRENCE,window blind maker,Jessie,RUSSELL,stonemason
Ann,WELLS,F,1761-08-29,Robert,WELLS,woodman,Catherine,CUTHBERTSON,railwayman
Margaret,HOG,F,1765-10-02,John,HOG,chemist,Sarah,JUKES,master glove cutter
Jane,THOMAS,F,1766-09-08,Alexander,THOMAS,farm lab,Margaret,GOULD,ag lab
Thomas,CALVERT,M,1762-08-17,George,CALVERT,cotton spinner,Mary,LAWSLEY,chase keeper
Ann,SOUTHWORTH,F,1761-05-14,John,SOUTHWORTH,mill manager,Jane,PAYNE,farm servant
Wm,HULBERT,M,1761-10-13,Gavin,HULBERT,bootmaker,Margaret,CHISMAN,farmer
Mary,HORWOOD,F,1759-02-25,David,HORWOOD,postboy,Eliz,KETTLETON,carpenter
Annie,DUNNING,F,1762-06-20,Hoeny,DUNNING,medical practitioner,Mary,PHILLIPS,farmer
James,JAMES,M,1760-02-12,William,JAMES,lead miner,Elizabeth,HOPGOOD,butcher
Frances,BAKER,F,1761-07-10,John,BAKER,engine servant,Isabella,GRAHAM,waterside labourer
Henry,JONES,M,1764-02-09,Willia,JONES,tailor,Annie,HOLMES,gardener
Jean,ROBERTS,F,1765-08-23,James,ROBERTS,porter master,Mary,PAYNE,farmer
Mary,PEARSON,F,1763-08-02,James,PEARSON,gamekeeper,Euphemia,COWAN,cloth maker
Barbara,VICKERMAN,F,1767-04-16,John,VICKERMAN,chargeman of fitters,Lizzie,HILL,groom
Janet,ADAMSON,F,1765-01-09,John,ADAMSON,master butcher,Christina,STEDMAN,clerk with soft drinks firm
George,GLOVER,M,1762-08-27,George,GLOVER,butcher,Betsy,KINGHORN,farrier
Helen,WEST,F,1762-01-19,Matthew,WEST,munitions worker,Margt,BROOKE,boarding school owner
Agnes,HARVEY,F,1763-09-12,George,HARVEY,soldier,Margaret,HUGHS,gentlemans outfitter
William,PEARCE,M,1760-09-28,John,PEARCE,labourer,Margaret,DUNN,cotton operative
Mary,TURNER,F,1760-11-12,Obadiah,TURNER,victualler,Jane,HARRIS,butcher
Alexander,ROBINSON,M,1760-01-26,Andrew,ROBINSON,coalminer,Susan,GATLIFF,farmer
John,BROWN,M,1761-06-09,Murdo,BROWN,trinity house pilot,Isabella,YORKE,musician
James,FINLAY,M,1761-03-23,James,FINLAY,clothier,Jane,FINLAYSON,supervisor (foreman) confectionery factory
Selona,SHUTTLEWORTH,F,1763-10-10,Mitchell,SHUTTLEWORTH,coal miner,Cathrine,LEAF,wagon builder (carpenter)
John,MCNAIR,M,1760-10-05,Joseph,MCNAIR,master bootmaker,Isabella,RICHMOND,cashier
David,DEP,M,1768-10-30,John,DEP,servant,Christine,NESBIT,millwright
Daniel,THOMPSON,M,1763-01-23,Hendry,THOMPSON,carpenter,Elizabeth,SQUIRE,nailer
Robert,HARRISON,M,1770-08-15,Gilbert,HARRISON,dentist,Ann,FOWLER,gardener
Hugh,POUNDER,M,1774-05-15,Thomas,POUNDER,framework knitter,Mary,DRIVER,labourer
Patk,HOOP,M,1765-11-20,Andrew,HOOP,tailoress,Catherine,MILLER,publican
Janet,MALCOLM,F,1760-08-29,Arthur,MALCOLM,clerk in holy orders,Helen,FISHER,tailor
Peter,MCINTOSH,M,1764-08-05,Thomas,MCINTOSH,labourer,Mary,RUSSELL,blacksmith
Agnes,WILSON,F,1761-03-16,John,WILSON,chemist,Allison,SUTTIE,shoemaker
Thomas,COYLE,M,1773-08-16,William,COYLE,cordwainer,Susan,MAIBA,farmer
Elizabeth,LOVIE,F,1777-02-05,Robert,LOVIE,sawyer,Martha,JONES,free church minister
Mary,WEBB,F,1766-02-12,Joseph,WEBB,ag lab,Charlotte,MCDONALD,master leather currier
William,CAPPS,M,1764-04-14,Alexr,CAPPS,farm lab,Margaret,PAINE,labourer
John,MERLINER,M,1762-08-24,James,MERLINER,fitter,Isabella,BUXTON,incumbent
Thomas,LIGHTBODY,M,1762-10-27,Willia,LIGHTBODY,labourer,Margaret,SOWDEN,farmer
Alexander,GEORGE,M,1760-09-30,Hugh,GEORGE,pianoforte maker,Isabella,SILK,engine driver
Alexander,PRICE,M,1760-03-18,Archd,PRICE,farmer,Margaret,WALTON,bootmaker
Elizabeth,BURROWS,F,1763-01-06,John,BURROWS,clerk,Ethel,CLEMENT,managing clerk
Chirsty,MACDONALD,F,1760-06-23,Frederick,MACDONALD,undertaker,Bessie,CHILD,post office worker
James,HARTLEY,M,1760-08-22,Robt,HARTLEY,clerk in holy orders,Ann,SPENCER,waterman
