FirstName,LastName,Gender,DateofBirth,FatherFirstName,FatherLastName,FatherOccupation,MotherFirstName,MotherLastName,MotherOccupation
Donald,DUFTON,M,1774-11-12,Alexr,DUFTON,grocer,Helen,PEARSON,marine engineer
Eliza,HAYTON,F,1775-04-27,George,HAYTON,bank clerk,Elizabeth,GALLICKER,farm labourer
David,PROWNE,M,1776-12-10,John,PROWNE,shoe maker,Jane,SHARPE,labourer
Jessie,RIGBY,F,1778-04-03,George,RIGBY,labourer,Agnes,THOMPSON,weaver (silk ribbon)
Isabella,MURLEY,F,1775-05-21,Robert,MURLEY,road labourer,Maggie,MATHESON,cabinet maker
Wm,STEPHENS,M,1779-04-27,Graham,STEPHENS,railway cleaner,Jane,WATERMAN,mariner
Eliza,COLLINGS,F,1775-07-31,David,COLLINGS,turner (engineering),Isabella,ROBINSON,painter
Isabella,PRILLIVANS,F,1778-07-11,Alexander,PRILLIVANS,shoemaker,Annie,JONES,auger maker
Neil,WILSON,M,1780-01-08,John,WILSON,gardener,Charlotte,KERRY,gardener
Jessie,SMITH,F,1778-10-28,John,SMITH,surgeon,Sarah,BROWN,grinder
Andrew,FRASER,M,1776-02-14,William,FRASER,lab,Janet,TAILOR,boatman
George,POWELL,M,1776-09-27,Thomas,POWELL,tailor,Isa,BONE,labourer
Adam,MUIR,M,1776-01-25,George,MUIR,ag lab,Jane,MAIN,silk manufacturer
James,BENTLY,M,1778-06-15,James,BENTLY,engineering fitter to works manager,Isabella,FLEAR,teacher
Hugh,BENTLY,M,1778-06-15,James,BENTLY,engineering fitter to works manager,Isabella,FLEAR,teacher
Jane,PALMERS,F,1775-02-21,Robert,PALMERS,pumping engine driver (mine),Eliza,PLUNKET,train driver
Euphemia,FAUN,F,1780-01-08,Alexander,FAUN,painter,Jessie,PARKER,coal miner
John,WILLS,M,1781-09-04,Neil,WILLS,labourer,Helen,HEGGADON,farmer
James,WILLS,M,1781-09-04,Neil,WILLS,labourer,Helen,HEGGADON,farmer
Robert,DIBBLE,M,1775-09-29,Willia,DIBBLE,spinner,Janet,LEARMOND,art teacher
Ann,SMITH,F,1774-03-02,Andrew,SMITH,farmer,Elizth,TRELOAR,commercial traveller
Hugh,BOWKER,M,1777-07-11,James,BOWKER,wheelwright,Emely,HARVEY,gardener
Bernard,OLDHAM,M,1776-05-21,William,OLDHAM,weaver,Christina,GEORGE,bricklayer
Ellen,EARPS,F,1781-05-17,Adam,EARPS,farmer,Christine,VERNON,farmer
John,CLARK,M,1776-06-07,Willi,CLARK,labourer,Janet,WILLIAMS,lab
Christeina,HOLMES,F,1779-11-18,Thomas,HOLMES,marine store dealer,Mary,COLTHUP,tailor
Mary,HOLMES,F,1779-11-18,Thomas,HOLMES,marine store dealer,Mary,COLTHUP,tailor
Charlotte,RIDDLE,F,1787-11-04,Daniel,RIDDLE,draper,Alexandrina,GARRETT,"carman, gas board"
Alexander,BRITTON,M,1776-04-07,Henry,BRITTON,miller,Maggie,SMITH,r.a.o.c. blacksmith
Alexander,DESMOND OR BEATON,M,1777-04-29,Robert,DESMOND OR BEATON,dyers agent,Maggie,SMITH,skinner
William,ROLES,M,1779-06-22,John,ROLES,brewer,Ann,BARTON,miner
Catherine,ROLES,F,1779-06-22,John,ROLES,brewer,Ann,BARTON,miner
William,PAIN,M,1778-05-14,Joseph,PAIN,clothier,Janet,HUGHES,"assistant mistress, girls school"
Isabella,CHANCE,F,1778-10-13,Harry,CHANCE,linen merchant,Margt,CARMICHAEL,miller
Alexander,MILLWARD,M,1778-07-17,James,MILLWARD,police constable,Isabella,MORTON,papermaker
Agnes,STOBIE,F,1779-05-22,William,STOBIE,labourer,Isabella,BENSON,home help
Isabella,JONES,F,1779-08-22,Thomas,JONES,coal miner,Margaret,KAY,farmer
Jane,WILLIAMS,F,1783-09-26,Alexander,WILLIAMS,clerk,Barbara,YATES,cabinet maker
Mary,GIBBS,F,1783-05-24,Alexander,GIBBS,seedsmans assistant,Annie,HEATH,police superintendent
Robert,JONES,M,1783-07-19,James,JONES,carpenter,Helen,MANNING,bricklayer
Mary,METCALF,F,1784-08-02,Robert,METCALF,lab,Hellen,BROWN,watchman
Earnest,GORDON,M,1777-02-12,Martin,GORDON,farmer,Margaret,GRANT,pattern maker
William,CAPE,M,1777-03-06,Alexander,CAPE,labourer,Barbara,ARMSTRONG,cloth dresser
Jane,LEE,F,1776-05-21,James,LEE,nanny,Esther,THOMPSON,lab
William,MAY,M,1778-04-09,James,MAY,cordwainer,Isabella,GRAY,farmer
Jean,JONCEY,F,1779-07-18,Donald,JONCEY,cabinet maker,Jessie,CARTER,carpenter
Matthew,IGHT,M,1775-05-19,William,IGHT,police constable,Annie,COURTNEY,carpenter
William,BEWEL,M,1777-10-28,James,BEWEL,lab,Jemima,BROOKS,labourer
Rachel,BUTTERS,F,1777-05-03,Francis,BUTTERS,lab,Elizabeth,LUPTON,labourer
George,THOMPSON,M,1778-09-28,John,THOMPSON,bricklayer,Agnes,MORRIS,innkeeper
Barbara,LIFFEN,F,1779-07-06,Alexander,LIFFEN,master carpenter,Jane,PERRID,gardener
Ionnia,VAUGHAN,F,1775-12-10,Thomas,VAUGHAN,butler,Agnes,GROVER,"headmaster, national school"
Mary,REED,F,1787-04-12,Edward,REED,dressmaker,Barbara,MELVILLE,tailor
Janet,BIRSS,F,1778-11-22,William,BIRSS,footman,Mary,HEGGADON,farmer
Helen,SHEPHARD,F,1775-01-11,John,SHEPHARD,framework knitter,Mary,DECKS,landed proprietor
Grace,BRINDID,F,1777-03-22,John,BRINDID,collier,Isabella,FRANCIS,labourer
Mary,JOHN,F,1774-10-19,James,JOHN,grocer,Margaret,ATKINSON,carpenter
Mary,DAVIES,F,1778-11-07,John,DAVIES,bank clerk,Margaret,CARMICHAEL,"engine fireman, woollen mill"
Mary,KILGOUR,F,1776-03-29,Alexander,KILGOUR,farmer,Margaret,RIPLING,mariner
Patrick,FRITH,M,1779-05-01,William,FRITH,master mariner,Grace,BRITTAN,time keeper
Angelina,BARTON,F,1776-03-05,John,BARTON,labourer,Margaret,AMOS,servant
Elizabeth,PALLETI,F,1780-05-27,Thomas,PALLETI,ag lab,Christina,HAYSOM,soldier
Alexander,PELLING,M,1781-11-22,Malcolm,PELLING,teacher,Betsy,MILLS,builder
John,KAY,M,1783-02-13,James,KAY,gamekeeper,Jane,BYFORD,labourer
George,CURTIS,M,1777-09-12,John,CURTIS,bricklayer,Elizabeth,PANTIN,corn porter
Willi,DOUGLAS,M,1778-02-11,David,DOUGLAS,lab,Jane,BARKER,servant
Janet,TURNER,F,1775-05-09,James,TURNER,smith,Bathia,ROBERTSON,collier
James,BROWN,M,1776-08-27,James,BROWN,bootmaker,Annie,MELTON,head brewer
John,DICKMAN,M,1775-01-30,William,DICKMAN,tailor,Elizabeth,EASTWOOD,silk weaver
Ann,BOON,F,1775-12-10,Robert,BOON,lime burner,Susan,PIPER,hay agent
Willia,BULLERFIELD,M,1775-06-18,Jas,BULLERFIELD,labourer,Mary,STEWART,plumber
Mary,DAVIES,F,1776-05-05,George,DAVIES,timber merchant,Elizabeth,WHITING,labourer
Andrew,JARY,M,1779-02-16,William,JARY,bleacher,Edna,TUNNACLIFFE,wood turner
Walter,COUNDLE,M,1781-03-15,James,COUNDLE,servant,Margaret,DEVONHAM,builder's labourer
Patrick,DAVIDSON,M,1776-07-05,Charles,DAVIDSON,police constable,Isabella,STRACHAN,police inspector
John,HARDING,M,1788-09-01,James,HARDING,fancy knitter,Mary,MATTISON,servant
William,HARDIE,M,1781-10-28,John,HARDIE,shopkeeper (small general dealer),Mary,SCOTT,carpenter
Jessie,HARRUP,F,1778-06-05,James,HARRUP,upholsterer,Jessie,FLEMING,shoemaker
Elsie,WORLEY,F,1774-07-17,John,WORLEY,carpenter,Ann,BELL,tailor
Thomas,HARTLEY,M,1780-07-18,Charles,HARTLEY,methodist minister,Mar,PALMER,fell monger
David,FARRINGTON,M,1776-01-30,William,FARRINGTON,shop assistant,Margaret,DIBDON,shoemaker
Isabella,DAVISON,F,1774-10-07,James,DAVISON,fish dealer,Anne,SKINNER,butcher
John,REID,M,1785-12-07,William,REID,"lecturer, mechanical engineering, college of techn",Henreitta,WILLIAMS,lab
Jane,NICHOL,F,1777-01-22,David,NICHOL,custom house clerk,Elizabeth,WARD,farmer
Bella,BOLDORINI,F,1776-06-20,Charles,BOLDORINI,domestic servant,Jemima,KAY,gardener
Helen,ALLEN,F,1775-05-26,John,ALLEN,lab,Agnes,COCHRAN,traveller
John,PAYET,M,1776-08-20,Willia,PAYET,master baker,Jessie,TILLEY,joiner
Robert,DUFF,M,1781-08-20,John,DUFF,cotton carder,Margaret,CHAPMAN,gardener and labourer
Margaret,RIDGWAY,F,1775-02-18,Henry,RIDGWAY,inn keeper,Marjory,SMITH,engraver
Janet,EVANS,F,1777-02-26,Alexr,EVANS,warehouseman,Ann,MARGETTS,labourer
Jessie,GODMAN,F,1776-12-17,Robert,GODMAN,sailor,Anabella,BIGGS,collector of guardians
Robert,BLOOMER,M,1781-02-16,John,BLOOMER,tailor,Helen,CRANE,shopkeeper
Robt,SIMPSON,M,1776-12-10,William,SIMPSON,weaver,Mary,MURPHIE,painter
Archibald,SAWYER,M,1776-02-02,Andrew,SAWYER,lapidary,Jessie,ALDATHEN,royal navy - able seaman
James,GREEN,M,1777-04-13,Alexander,GREEN,assistant school teacher,Janet,UPTON,railway fitters assistant
Isabella,OSTLER,F,1779-07-01,Thomas,OSTLER,weaver,Mary,PALLETI,iron worker
Mary,MILES,F,1779-01-29,Hugh,MILES,ag lab,Ellen,TAMER,surveyor
Christina,STRINGER,F,1785-11-27,John,STRINGER,weaver,Mary,DAVIES,master joiner
Jane,REES,F,1778-10-27,John,REES,labourer,Susan,SEAMAN,labourer
Helen,DODDS,F,1781-05-03,Robert,DODDS,wheelwright,Susan,MILLER,housemaid
Marjory,HUTT,F,1784-05-24,Frances,HUTT,ag lab,Mary,FEEDHAM,cotton farmer
Jessie,HODSKIP,F,1782-11-15,Alexander,HODSKIP,teazle grower,Mary,CHOLLINGSWORTH,gamekeeper
George,MCCALLUM,M,1779-05-29,James,MCCALLUM,plasterer,Catherine,BRIGGS,pickle factory worker
Janet,LOVELADY,F,1786-03-16,James,LOVELADY,gardener,Christina,THOMAS,cabinet maker
Bella,BENNETT,F,1777-08-14,Andrew,BENNETT,chimney sweep,Elspeth,WHEATOR,coal heaver
Charles,BAIN,M,1778-04-22,John,BAIN,forgeman,Jane,APPLEBY,butcher
Edward,MORPHEY,M,1775-10-27,William,MORPHEY,labourer,Jeanie,GOUGH,sailor
Elsie,HEWITT,F,1776-11-15,James,HEWITT,engine fitter,Margaret,MUDAY,royal navy
Andrew,OSWALD,M,1776-08-26,Robert,OSWALD,farmer,Jamima,BERESFORD,wheelwright
Richard,KIRTON,M,1774-03-22,Thomas,KIRTON,groom,Jessie,GAMBLE,dredgerman
Jeanie,MILLS,F,1776-01-17,Matthew,MILLS,grocer,Mary,DUNCAN,gardener
Charles,CROSS,M,1778-03-01,Thomas,CROSS,labourer,Catherine,FURZES,university lecturer
Jane,CALLAWAY,F,1778-11-07,David,CALLAWAY,ladys maid,Bridget,FENTON,labourer
John,SHARPE,M,1779-04-23,Adam,SHARPE,spring maker,Bella,WITHERS,master thatcher
Jane,MOXEY,F,1777-11-09,Alexr,MOXEY,crate maker,Ann,BADGER,labourer
Agnes,LOFTY,F,1776-12-05,William,LOFTY,lab,Mary,BOURN,weaver
Maggie,BARTLETT,F,1777-01-08,Robert,BARTLETT,pipe fitter,Elspit,REDFEARN,farmer
Rebecca,DOHERTY,F,1778-12-19,Adam,DOHERTY,spoon maker,Mary,WILKES,labourer
Donald,BARDINE,M,1778-04-26,Dugald,BARDINE,sailmaker,Margaret,HICK,tailoress
John,BENTLEY,M,1783-05-08,Duncan,BENTLEY,radio engineer,Rosina,B,grain merchant
Charles,MCPHERSON,M,1776-10-28,Stephen,MCPHERSON,brass fitter and turner,Williamina,HAYES,dressmaker
James,WILLY,M,1776-11-20,John,WILLY,printer,Sophronia,SWIFT,baker
Sarah,JONES,F,1784-11-16,Daniel,JONES,labourer,Mary,NORTON,machinist (shoe trade)
Alexander,SCLANDERS,M,1777-06-24,Thomas,SCLANDERS,plasterer,Margaret,BAILEY,park agent
John,ISAACS,M,1775-05-28,Hugh,ISAACS,stud groom,Margaret,POTTS,shoemaker
Jim,HARRIS,M,1777-09-01,Charles,HARRIS,plasterer,Margaret,SHEA,stationary engine driver
Agnes,WOODLAND,F,1777-01-14,Andrew,WOODLAND,letter carrier,Mary,WATERS,smith
Mary,JOHNSON,F,1775-11-06,William,JOHNSON,foreman electrician at colliery,Elizabeth,PATERSON,boot closer
Jane,BROWN,F,1779-03-07,Alexr,BROWN,farmer,Margaret,MACONNOCHIE,moulder
Elizabeth,CHANDLER,F,1777-06-15,Alexander,CHANDLER,farmer,Margaret,BOLTER,mason
Ann,CHANDLER,F,1777-06-15,Alexander,CHANDLER,farmer,Margaret,BOLTER,mason
Donald,JAMES,M,1776-05-16,John,JAMES,tailor,Margaret,BARNES,bolt manufacturer
Jane,BEER,F,1776-06-01,Robert,BEER,drapers assistant,Flora,BURNS,lodging house keeper
George,CAMPBELL,M,1775-10-05,George,CAMPBELL,coal miner,Jessie,SACKETT,teacher
Thomas,ROSE,M,1777-03-07,John,ROSE,french polisher,Jane,FURHURST,miner
Peter,SMITH,M,1779-06-13,Donald,SMITH,cattle dealer,Janet,DOOR,labourer
John,BAMFORTH,M,1774-10-28,James,BAMFORTH,blind makers fitter,Jane,MITCHELL,servant
Elizabeth,DOUNEY,F,1776-11-20,Ogilvie,DOUNEY,joiner,Jane,LONG,farmer
Norman,HAY,M,1780-01-13,John,HAY,millwright,Ella,KINGTON,laundress
Alexander,SINCLAIR,M,1776-05-17,Benjamin,SINCLAIR,farm labourer,Christina,DAVIE,landowner
Ann,HANNIS,F,1780-11-22,Donald,HANNIS,railway fireman,Mary,HORSCRAFT,ag lab
Irving,HALL,M,1777-11-29,Charles,HALL,rivetter,Agnes,NIXON,packer
Barbrah,BLACK,F,1774-05-10,Alexander,BLACK,decorator,Hellen,LEE,engine fitter
Janet,JENKINSON,F,1777-12-15,Donald,JENKINSON,baker,Mgt,BISH,husbandman
Robert,BUSH,M,1776-06-26,Charles,BUSH,engineer,Helen,HOBBS,clothworker
Jessie,HAWKINS,F,1777-10-23,Kenneth,HAWKINS,gardener,Catherine,EDWARDS,tenant farmer
Mary,DENT,F,1782-02-05,Robert,DENT,lab,Barbara,JONES,saddler
Hellen,WESTON,F,1781-11-17,Charles,WESTON,carpenter,Agnes,BETTEY,solicitor
Agnes,LAW,F,1776-09-14,Alexander,LAW,warper (cotton),Jane,COOPER,coal miner
John,WHITTEN,M,1774-12-23,Alexander,WHITTEN,registrar,Margaret,HUGHES,nailer
Jessie,SMITH,F,1778-10-13,Will,SMITH,sculptor and stonemason,Mary,JOHNSON,bricklayer
Helen,KILNER,F,1786-10-31,Peter,KILNER,maidservant,Elizabeth,HEARL,groom
Alexander,KILNER,M,1786-10-31,Peter,KILNER,maidservant,Elizabeth,HEARL,groom
Edith,PATEY,F,1782-10-04,William,PATEY,farmer,Catherine,HADWEN,footman
James,DYER,M,1779-11-21,David,DYER,miller,Hellen,BEAUMONT,weaver
Thomas,STEVENSON,M,1776-06-14,Murdo,STEVENSON,weaver,Cathrine,JONES,schoolmaster
Janet,TAYLOR,F,1786-02-08,Robert,TAYLOR,wine merchant,Mary,CONWAY,clerk
Sarah,WYATH,F,1777-05-24,Andrew,WYATH,british army officer,Mary,WEIR,yeoman farmer
Helen,WYATH,F,1777-05-24,Andrew,WYATH,british army officer,Mary,WEIR,yeoman farmer
Patrick,JONES,M,1775-10-07,John,JONES,furniture salesman,Margret,ELVREY,labourer
James,TREGAY,M,1775-10-13,Hugh,TREGAY,compositor,Ann,FORDHAM,ironmongers porter
James,RIMMER,M,1778-06-17,William,RIMMER,coal miner,Annie,ROBERTSON,childrens nurse
Ann,BROOM,F,1781-01-09,Charles,BROOM,trader,Mary,WATKISS,miner
Donald,RANDAL,M,1777-12-10,John,RANDAL,farmer,Isabella,CULLEN,engineer
Henrietta,GREEN,F,1775-12-28,Joseph,GREEN,labourer,Annie,GOATCHER,cabinet maker
Margaret,KEENAN,F,1775-02-11,John,KEENAN,grinder,Janet,GENTLEMAN,grocer
Isabella,ELLIOTT,F,1777-02-28,James,ELLIOTT,lab,Isabella,FEARGREAVE,mill furnisher
James,PROUDFOOT,M,1776-12-23,Robert,PROUDFOOT,cooper,Elspet,KIRK,master mason
Sarah,BENSON,F,1781-09-08,Wm,BENSON,ag lab,Mary,CHANDLER,butler
David,SHAW,M,1779-12-11,James,SHAW,clerk (to fountain pen maker),Sarah,JOHNSON,farmer
Janet,STURGEON,F,1775-11-09,Alexander,STURGEON,carpenter,Margaret,WATT,shoemaker
Margaret,BRAID,F,1777-05-21,George,BRAID,ploughman,Agnes,SOMSON,labourer
John,TAYLOR,M,1780-01-21,James,TAYLOR,farmer,Jessie,ORCHARD,engine fitter (railway)
Charlotte,LODGE,F,1778-08-19,John,LODGE,gentlemans coachman,Margaret,LAKE,labourer
James,GLASBROOK,M,1778-12-03,Charles,GLASBROOK,insurance agent,Jane,BINMORE,farmer
John,NEATHWAY,M,1785-04-30,William,NEATHWAY,mine engine driver,Mary,TAYLOR,sawyer
Elsie,WEIR,F,1777-04-24,James,WEIR,brickmaker,Agnes,WITBY,carpenter
Robert,WEIR,M,1777-04-24,James,WEIR,brickmaker,Agnes,WITBY,carpenter
Margaret,REYNOLDS,F,1775-10-10,James,REYNOLDS,weaver,Cathrine,MATTIN,wire weaver
Grace,REYNOLDS,F,1775-10-10,James,REYNOLDS,weaver,Cathrine,MATTIN,wire weaver
Mary,ASH,F,1775-09-30,William,ASH,miller,Christina,STANGER,weaver
Christian,FEILDING,F,1777-10-02,Hugh,FEILDING,plumber,Elizabeth,POLLYBLANK,labourer
James,SIMPSON,M,1779-10-10,William,SIMPSON,cook & baker,Mar,HICK,watchmaker
James,HOLMES,M,1774-09-30,George,HOLMES,coal merchant,Elizabeth,ARMSTRONG,cotton mill worker
Jannet,MOORE,F,1777-01-29,John,MOORE,butler,Elizabeth,WHITEHEAD,labourer
Gilbert,GARDNER,M,1775-05-12,Robert,GARDNER,weaver,Mary,WILLIAMS,civil servant
Robert,MACIVER,M,1778-04-16,Francis,MACIVER,lady's maid,Agnes,STAIRMAN,licenced victualler
Wm,POLLITT,M,1777-02-27,George,POLLITT,goldsmith,Margaret,WILSON,miner
Barbara,EVANS,F,1775-11-09,Thomas,EVANS,engineer,Elizabeth,YEULL,shoeworker
Grace,WOOTTON,F,1776-09-14,John,WOOTTON,school master,Margaret,KIRKHAM,carpenter
Janet,ROGERS,F,1778-07-09,James,ROGERS,master mariner,Catherine,BURROWS,surgeon
John,ROGERS,M,1778-07-09,James,ROGERS,master mariner,Catherine,BURROWS,surgeon
Francis,WADDINGTON,M,1784-02-08,John,WADDINGTON,house painter,Mary,GRENVILLE,manager
William,TYKES,M,1776-08-16,George,TYKES,clayminer,Elizabeth,DAVIDSON,coal miner
Ellen,BEADDOCK,F,1777-05-12,George,BEADDOCK,carpenter,Marion,CROSS,lab
Adam,BRIGGS,M,1780-03-22,James,BRIGGS,servant,Flora,WALKER,medical practitioner
David,MCKIRDY,M,1776-07-21,Donald,MCKIRDY,corn chandler,Elizabeth,DODD,grocer
Isabella,MARRIOTT,F,1779-08-28,Willl,MARRIOTT,baker,Helen,THOMPSON,builder
Jane,PATEY,F,1776-11-20,James,PATEY,railway cab inspector,Helen,DUERDEN,bar maid
Amelia,BURN,F,1783-05-10,John,BURN,farmer,Agnes,EVANS,coachbuilder
Rachel,LAWRANCE,F,1775-12-23,Andrew,LAWRANCE,iron moulder,Margaret,JONES,farmer
William,GUNTON,M,1774-02-27,William,GUNTON,ag lab,Mary,THOMAS,house painter
Thomas,MEADOWCROFT,M,1777-07-28,Frederick,MEADOWCROFT,freestone mason,Mary,NORTH,tin plate worker
William,BOOTH,M,1776-10-12,John,BOOTH,husbandman,Isabelle,HODGES,carpenter
John,RAYMOND,M,1776-02-14,William,RAYMOND,farmer,Catherine,PREECE,clogger
Annie,SMALL,F,1776-09-18,William,SMALL,shoemaker,Elspet,GLEN,butcher
Euphemia,PRIMROSE,F,1777-03-17,Walter,PRIMROSE,farmer,Isabella,SKINNER,skinner
Mary,SPARKES,F,1778-01-30,Thomas,SPARKES,"army officer (major), royal engineer",Barbara,BANISTER,surgeon
Jane,MARSH,F,1778-09-28,Robert,MARSH,wireless operator,Hellen,GARROD,carpenter
James,BASTER,M,1782-05-21,John,BASTER,"drover, master",Agnes,HAYNER,tea merchant
Mary,PARRY,F,1776-11-02,Alexander,PARRY,farming,Jeannie,KILCOIN,school caretaker
Charles,PARRY,M,1776-11-02,Alexander,PARRY,farming,Jeannie,KILCOIN,school caretaker
Charles,HALL,M,1776-02-06,James,HALL,childrens nurse,Margret,METCALFE,sawyer
Daniel,SOWERBY,M,1792-11-09,William,SOWERBY,pharmaceutical factory worker,Susan,HAWKINS,stonemason
Mary,COOK,F,1777-05-20,Alexr,COOK,confectioner,Eliza,ELBRO,cellarman
Margaret,CLOUGH,F,1780-05-20,Terrence,CLOUGH,master butcher,Isabella,HUSSELBEE,joiner
Peter,ARMSTRONG,M,1774-10-23,Thomas,ARMSTRONG,civil servant,Grace,SHAW,joiner
George,ARMSTRONG,M,1774-10-23,Thomas,ARMSTRONG,civil servant,Grace,SHAW,joiner
William,ELLIOTT,M,1777-10-25,John,ELLIOTT,cooper,Grace,HOLLINGWORTH,cheesemonger (master)
Michael,LOADER,M,1775-02-24,Michael,LOADER,labourer,Jane,STEWART,pilot
George,KIERAN,M,1777-12-19,Charles,KIERAN,railway station master,Helen,C,lab
Angus,KNIGHT,M,1780-03-30,Alex,KNIGHT,ag lab,Catherine,BELL,servant
Mary,ARIS,F,1779-01-31,Archibald,ARIS,painter,Emily,BRUCE,carpenter
Walter,WEIR,M,1782-01-06,Gaston,WEIR,private secretary,Isabella,JONES,brass caster
William,BAILEY,M,1782-05-09,David,BAILEY,blacksmith,George,PICKERING,hay cutter
Mary,FERGUSSON,F,1776-06-19,Thomas,FERGUSSON,coach body builder,Margaret,IRWIN,market gardener
Jean,SMITH,F,1779-08-23,Robert,SMITH,bricklayer,Mary,GOLLIDGE,labourer
Elizabeth,MCGREGOR,F,1793-08-10,William,MCGREGOR,lab,Margaret,ROBERTSON,tailor
Peter,JAMAISON,M,1782-04-24,John,JAMAISON,doctor,Rebecca,BAIRD,shopkeeper
Mary,SKEY,F,1781-01-04,David,SKEY,servant,U,HILL,railway signalman
Agnes,MELVILLE,F,1777-08-18,David,MELVILLE,coal miner,Ann,HEPWORTH,joiner
John,EARLE,M,1776-12-02,John,EARLE,shoemaker,Elizabeth,PHIPPS,dissenting minister
Joseph,PRESTON,M,1776-06-30,Alexander,PRESTON,labourer,Grace,ALISON,lab
Cathrine,KIRBY,F,1777-05-01,Andrew,KIRBY,master decorator,Martha,HARDIE,sailor
James,WYETT,M,1776-01-15,Alexr,WYETT,cotton power loom weaver,Christina,WHITEHEAD,weaver
Andrew,HOUSEMAN,M,1776-07-19,John,HOUSEMAN,labourer,Mary,HAVELOCK,collier
Robert,SWINTON,M,1783-01-15,John,SWINTON,baker,Jane,DUFFY,porter
Margret,LIDDELL,F,1788-08-05,Michael,LIDDELL,midwife,Ellen,EVAN,commercial traveller - leather goods
Mary,MCVEAN,F,1779-06-04,Alexander,MCVEAN,ag lab,Ann,HELM,fustian cutter
Walter,PATERSON,M,1776-02-12,Robert,PATERSON,oil field engineer,Catherine,SEVERN,servant
James,HEEKS,M,1780-09-09,James,HEEKS,labourer,Jane,THOMPSON,house painter
James,RUSSELL,M,1775-12-04,Francis,RUSSELL,wheelwright,Esther,POWEL,brickmaker
Barbara,KEMP,F,1777-08-11,David,KEMP,labourer,Christina,BRITTON,mason
Eliz,CHINN,F,1777-02-26,Robert,CHINN,"inspector, post office engineers",Mary,BALFOUR,shopkeeper (general stores)
Annie,COOKSON,F,1778-07-17,John,COOKSON,shoemaker,Isabella,LAMBERT,labourer
John,PESTLER,M,1775-11-14,James,PESTLER,cook,Ann,BOOTH,town servant
William,COOPER,M,1776-09-26,John,COOPER,master clogger,Janet,MCFARLANE,research assistant food factory
Margaret,STEWART,F,1777-04-28,James,STEWART,carpenter,Mary,PRATT,ag lab
Alexander,CRIPPS,M,1781-06-24,Francis,CRIPPS,farmer,Phoebe,LACOCK,engineers storeman
James,RADCLIFFE,M,1781-05-03,Alexander,RADCLIFFE,farmer,Rose,EVANS,engine driver
James,MCSHANE,M,1784-06-14,Robert,MCSHANE,plumber,Isabella,PYE,coal haulier
Elizabeth,ROBINSON,F,1776-08-11,Walter,ROBINSON,fisherman,Catherine,HUGHS,labourer
Wm,LINFIELD,M,1783-07-21,Alexr,LINFIELD,civil servant,Annie,JONES,shoe and patten maker
Ellen,RUGGINS,F,1776-07-17,Robert,RUGGINS,"storeholder, field stores",Elizabeth,BENNIE,boat builder
Margaret,BURNS,F,1780-10-09,James,BURNS,mill foreman,Isabella,CROW,grocery manager
Roderick,NICHOLLS,M,1775-09-01,Thomas,NICHOLLS,wheelwright and coachbuilder,Grace,MOYES,commission agent
William,KEAKES,M,1779-06-03,John,KEAKES,tin plate worker,Agnes,MCVAE,labourer
Alexander,YOUNGS,M,1776-12-28,Alexr,YOUNGS,labourer,Mary,NOTT,labourer
Mary,FRANCIS,F,1779-05-16,Adam,FRANCIS,carpenter,Mary,BROOK,wool spinner
James,SLINGER,M,1776-03-01,Patrick,SLINGER,water bailiff,Ann,HEATHER,labourer
Andrew,CHAMBERLAIN,M,1778-06-24,Robert,CHAMBERLAIN,mason,Jane,HOWARTH,clerk
Mary,WEBB,F,1776-08-04,Patrick,WEBB,cotton weaver,Mary,LEWIS,cabinet maker
Thomas,CROYDON,M,1775-08-02,Peter,CROYDON,solicitors clerk,Mary,CLARK,butler
Jessie,CLAXTON,F,1776-11-29,Alexander,CLAXTON,civil servant,Martha,HEATH,cooper
William,TELFORD,M,1779-02-01,James,TELFORD,farmer,Catherine,INGLIS,farmer
Mary,MCFARLANE,F,1777-10-10,John,MCFARLANE,domestic servant,Margaret,TORR,conductor indian army
Elizabeth,BOTTOMLEY,F,1777-01-05,Edward,BOTTOMLEY,cotton spinner,Mary,THOMAS,clerk
Mary,BOTTOMLEY,F,1777-01-05,Edward,BOTTOMLEY,cotton spinner,Mary,THOMAS,clerk
James,BOTTOMLEY,M,1777-01-05,Edward,BOTTOMLEY,cotton spinner,Mary,THOMAS,clerk
James,HOYLE,M,1777-04-07,Edward,HOYLE,farmer,Jessie,BENNETT,ag lab
Willi,HARGREAVES,M,1778-03-19,William,HARGREAVES,boot & shoe maker,Mary,DAWSON,"constable, r.i.c."
John,SAYER,M,1779-08-23,Willi,SAYER,lab,Helen,WILKES,plater
Susanna,DENNIS,F,1776-12-03,Dugald,DENNIS,private in light infantry,Catherine,FENTON,surveyor
Jane,TIDMAN,F,1795-07-05,Thomas,TIDMAN,land surveyor,Agnes,GARDINER,"clerk, deceased"
James,LOCKWOOD,M,1779-10-21,Thomas,LOCKWOOD,butcher,Isabella,FRAPPEL,labourer
Mary,JONES,F,1777-11-13,Infant,JONES,ag lab,Maggie,DIXON,baker
Catherine,PURSER,F,1777-04-25,John,PURSER,lab,Sophia,SUNDER,glass tube works tester
Andrew,SUDBALL,M,1777-06-14,Andrew,SUDBALL,gardener,Elizabeth,BOWMAN,labourer
Margaret,WEST,F,1783-05-03,Andrew,WEST,blacksmith,Jessie,THORP,artist
John,RAULINSON,M,1776-08-27,Matthew,RAULINSON,labourer,Helen,BROWN,farmer
