FirstName,LastName,Gender,DateofBirth,FatherFirstName,FatherLastName,FatherOccupation,MotherFirstName,MotherLastName,MotherOccupation
Donald,KENYON,M,1791-04-20,Alexander,KENYON,porter,Rebacca,JANE,lab
Isabella,GREENAWAY,F,1791-09-28,Angus,GREENAWAY,milliner,Ann,BAKER,regular soldier
Christina,SANDERSON,F,1789-05-30,Mathew,SANDERSON,labourer,Lizzie,MORTON,servant
Margaret,BETTS,F,1789-03-18,David,BETTS,cloth miller,Elizabeth,TRUEMAN,straw plaiter
Isabella,BETTS,F,1789-03-18,David,BETTS,cloth miller,Elizabeth,TRUEMAN,straw plaiter
Robert,JACKSON,M,1789-07-09,Peter,JACKSON,mariner,Elizabeth,COMPSON,butcher
William,CHANNELL,M,1789-01-09,James,CHANNELL,blacksmith,Margaret,GREY,electrician
Will,WILT,M,1794-10-06,John,WILT,shoemaker,Agnes,JACKSON,lacemaker
John,MARTLEW,M,1799-11-21,Robert,MARTLEW,labourer,Mary,MILLARD,ag worker
Carolina,BRANMER,F,1789-10-05,James,BRANMER,shipwright,Margaret,BUDD,cork cutter
Eliza,LLOYD,F,1790-03-27,Francis,LLOYD,bricklayer,Kelly,ADDISON,removal contractor
Andrew,DANIEL,M,1790-09-11,Edward,DANIEL,master tailor,Agnes,WHITTICK,slater
Maryann,MORGANS,F,1789-07-20,Robert,MORGANS,shoemaker,Ann,FRANCISS,carter
Jane,CAMPBELL,F,1795-02-13,Alexander,CAMPBELL,servant,Janet,HARTLEY,cotton winder
Elizabeth,POPPLETON,F,1796-06-30,Charles,POPPLETON,labourer,Ann,THOMPSON,servant
Alexander,DANNILS,M,1790-02-10,Robert,DANNILS,wheelwright,Janet,COOPER,coal miner
Patrick,HINDLEY,M,1789-06-01,James,HINDLEY,tailor,William,TURNER,coal miner
Andrew,COATES,M,1789-07-04,Patrick,COATES,primary teacher,Mary,BATCHLER,builder
Mary,FARRANT,F,1789-01-14,Willm,FARRANT,coachman,Fanny,BENNETT,farmer
George,CHRISTOPHERS,M,1788-06-01,John,CHRISTOPHERS,foreman steelworker,Margaret,LIDDLE,cabinet maker
Peter,WILSON,M,1798-11-22,Murdoch,WILSON,book keeper (wine and spirits merchant),Martha,DUNN,singer & dancer
Henry,GAUNT,M,1792-03-24,Robert,GAUNT,fishmonger,Ann,CROCKET,machine minder
Christina,WOLMAN,F,1796-09-13,David,WOLMAN,clothier,Margaret,ANDISON,coachsmith/coachbuilder
Helen,SNELLING,F,1792-07-12,Robert,SNELLING,labourer,Barbara,GOODWIN,butcher
Mary,BROWN,F,1797-05-17,Walter,BROWN,pork butcher,Agnes,WATSON,teacher
Margret,LANCASTER,F,1789-07-06,William,LANCASTER,master mariner (sailing ships),Mary,JOHNSON,farm labourer
Christina,LANCASTER,F,1789-07-06,William,LANCASTER,master mariner (sailing ships),Mary,JOHNSON,farm labourer
James,CHAPMAN,M,1789-05-15,Edmund,CHAPMAN,shop assistant,Janet,LAWRENCE,painter
George,MCDONALD,M,1792-01-22,George,MCDONALD,stone mason,Mary,MARTIN,potter
John,STROUD,M,1798-10-06,Alexr,STROUD,ropemaker,Elisabeth,HAYTON,butler
Bella,YALL,F,1796-02-15,Hugh,YALL,builder,Maggie,FORREST,servant
Francis,KING,M,1788-04-06,John,KING,silversmith,Clara,MILROY,hone quarryman
James,DAWSON,M,1790-09-09,George,DAWSON,labourer,Janet,JONES,labourer
Robert,BROSTEN,M,1805-12-02,John,BROSTEN,hosiery manager,Margaret,PIDGEON,gold beater
Elizabeth,HOLLAND,F,1788-06-19,Robert,HOLLAND,seamer,Elizabeth,MILLER,collier
Mary,BLACKLOCK,F,1792-03-31,Archibald,BLACKLOCK,cotton merchant,Sarah,SPRECKLEY,labourer
Mary,MATHIE,F,1790-05-12,James,MATHIE,metropolitan policeman,Prahala,HAYHURST,sawyer
Robert,SMITH,M,1789-07-27,John,SMITH,distillers foreman,Rachell,WILLCOX,labourer
James,BUNT,M,1790-04-09,Donald,BUNT,cotton weaver,Margaret,HILL,merchant (silks)
Christina,GALLAGHER,F,1791-09-10,John,GALLAGHER,wisk maker,Jemima,WRIGHT,gardener
William,SHIREY,M,1789-03-20,James,SHIREY,spinner,Rosellen,DOWNES,milliner
Jean,MITCHENER,F,1797-07-16,Philip,MITCHENER,engine worker,Bridget,HOLT,collier
Samuel,RIDING,M,1791-06-26,Andrew,RIDING,farm lab,Sarah,WHEELER,stonemason
Willi,RIDING,M,1791-06-26,Andrew,RIDING,farm lab,Sarah,WHEELER,stonemason
Donald,RORKE,M,1790-09-16,Alexr,RORKE,dressmaker,Annie,JARVIS,weaver
James,GODDARD,M,1791-04-09,Robert,GODDARD,cabinet maker,Annie,BANKS,spademaker
Agnes,NORTH,F,1799-03-18,Hugh,NORTH,clerk,Jane,PACEY,solicitor's clerk
Agnes,BERRY,F,1791-08-13,Andrew,BERRY,wool sorter,Jean,TOUGH,carpenter
William,STONE,M,1790-07-16,John,STONE,fishmonger,Agnes,MAWSON,lab
Thomas,ONEIL,M,1798-11-15,Robert,ONEIL,labourer,Margaret,PERFITT,boilermaker
Jane,BOSLEY,F,1789-10-29,Thomas,BOSLEY,civil engineer,Eliza,CAFFERTY,glassworker
George,EDWARDS,M,1792-11-16,Thomas,EDWARDS,farmer,Marion,KNOX,collier
Robert,BELVIN,M,1789-06-11,George,BELVIN,factory worker,Catherine,GAY,ship's stoker
Willia,MONTEATH,M,1798-09-18,Andrew,MONTEATH,domestic servant,Marion,CARTWRIGHT,house maid
John,WILKAINS,M,1793-04-09,James,WILKAINS,mineral water maker,Margt,MCKENZIE,cow keeper
Andw,CARTER,M,1796-08-02,Alexander,CARTER,farmer,Mary,SAUNDERS,builder
James,SHEARER,M,1792-04-01,Alexander,SHEARER,nailer,Alexandrina,BOWER,iron moulder
Finlay,MCCULLOCH,M,1796-01-14,William,MCCULLOCH,caulker,Margaret,SAVAGE,parish clerk
John,HUTCHISON,M,1790-04-21,James,HUTCHISON,general labourer,Margaret,THORNE,dressmaker
Neil,TAYLOR,M,1791-09-15,Francis,TAYLOR,oven builder,Agnes,HARRIS,excise officer
Mary,JARVIS,F,1790-01-21,Robt,JARVIS,weaver,Betsy,WILLIAMS,fitter - london transport
Margaret,ELLISON,F,1790-10-10,William,ELLISON,corn chandler,May,CHURCH,silverplater
Elizabeth,DAVES,F,1795-04-05,Robert,DAVES,soldier,Catherine,HARRISON,solicitor
Mary,PARR,F,1790-04-20,Peter,PARR,market gardener,Margaret,ALCORN,marble merchant
Jessie,WOOD SENR,F,1789-12-20,Alexander,WOOD SENR,engineer,Jane,STANSFIELD,tanner
Harry,MARSHALL,M,1793-08-25,James,MARSHALL,grocer and provision merchant,Mary,SUTHERLAND,mason
Lawrence,BOWMALL,M,1789-02-10,Alexander,BOWMALL,tanner & currier,Isabella,SHARPE,servant
Isabella,WESTLEY,F,1792-10-20,Alexander,WESTLEY,"engine room artificer, royal navy",Janet,NEIL,ag lab
Mary,PARRY,F,1791-03-19,Patrick,PARRY,gardener,Jane,DOBLE,coal miner
Elizabeth,WHEELER,F,1801-02-13,John,WHEELER,builder,Annie,LAWSON,bookseller
John,SHEPPARD,M,1807-06-11,James,SHEPPARD,french polisher,Mary,KING,ag lab
Mary,DAWSON,F,1791-03-25,Arthur,DAWSON,railway labourer,Rose,PIGGOTT,inn keeper
Thomas,WEST,M,1790-04-26,John,WEST,cordwainer,Mary,PATTERSON,draper
Helen,POWELL,F,1789-06-20,Robert,POWELL,manager of furnishing house,Margaret,CLASOM,stationery keeper (assurance co.)
Robert,YOUNG,M,1790-09-05,James,YOUNG,farmer,Mary,WOOTEN,land agent
Mary,KENDALL,F,1789-10-19,Christopher,KENDALL,coachman,Ann,STEVINS,wool merchant
Christopher,PHILIPS,M,1797-11-17,George,PHILIPS,joiner,Agnes,TUMIGAN,teacher in elementary school
Bridget,ROOPER,F,1789-04-14,Alexr,ROOPER,fisherman,Mary,WATERHOUSE,farmer
Alexander,TRUEMAN,M,1791-03-06,James,TRUEMAN,domestic lab,Janet,FAULCONER,medical practitioner
Mary,ELDER,F,1794-08-19,David,ELDER,labourer,Mary,MCGREGOR,servant
Ellen,COX,F,1790-04-01,James,COX,gardener,Margt,NORTON,coal miner
Robert,SATTEN,M,1792-11-24,Andrew,SATTEN,roller coverer,Georgina,WARNOCK,carpenter
Maggie,SATTEN,F,1792-11-24,Andrew,SATTEN,roller coverer,Georgina,WARNOCK,carpenter
Helen,ELLIS,F,1791-04-23,John,ELLIS,fisherman,Marjory,KENNETT,tailor
Eliza,EDMUNDS,F,1792-10-18,Alexander,EDMUNDS,miner,Jane,JEFFERIES,cleaner
Andrew,TOMSETT,M,1796-03-04,Charles,TOMSETT,lab,Isabella,ROWCLIFFE,groom/coachman
John,TOMSETT,M,1796-03-04,Charles,TOMSETT,lab,Isabella,ROWCLIFFE,groom/coachman
Elizabeth,STONE,F,1790-07-12,Alexander,STONE,labourer,Betsy,JACKSON,coachmaker
James,CROOKER,M,1789-05-31,William,CROOKER,police sergeant,Catherine,PARKER,farmer
Elizabeth,WALMSLEY,F,1790-12-15,James,WALMSLEY,confectioner,Elizabeth,ROBINSON,ag lab
George,WALNER,M,1792-09-19,Matthew,WALNER,contractor [carting],Mary,DISCOMBE,servant
Ellen,PRUDEN,F,1793-09-26,William,PRUDEN,blacksmith,Agnes,COTTLE,miner
Helen,MCDONALD,F,1798-06-20,Patrick,MCDONALD,metropolitan police constable,Marion,WOOD,sawyer
James,BRIEN,M,1793-01-12,James,BRIEN,farmer,Lucy,DAVIES,cotton winder
George,YULE,M,1789-06-08,Thomas,YULE,railway fireman,Isabella,BEGG,"corporal, army"
William,GILLAN,M,1803-01-23,John,GILLAN,ag lab,Isabella,TEMPLER,house parlour maid
James,LINTON,M,1793-07-24,George,LINTON,glassmaker,Margaret,EARL OF DESART,labourer
Jessie,FORD,F,1795-10-27,Will,FORD,bread baker,Helena,FINN,watchmaker
Alice,TRUSCOTT,F,1789-03-22,John,TRUSCOTT,shoemaker,Jane,HUNTER,sawyer
John,HAWLEY,M,1786-09-05,James,HAWLEY,traction engine driver,Mary,JENKS,commission merchant
Margt,LANGHAM,F,1792-01-04,Ebenezer,LANGHAM,farm bailiff,Ann,JANE,labourer
Kenneth,FALCONER,M,1790-12-08,John,FALCONER,labourer,Maggie,MUSHET,drover
Peter,DALBY,M,1790-06-07,John,DALBY,engineer,Ann,PHILIPS,servant
Allan,LAND,M,1792-09-21,James,LAND,farmer,Agnes,DURROCK,woollen mill owner
David,TUFIELD,M,1793-03-06,David,TUFIELD,tailor,Mary,MCGILL,servant
John,DAWE,M,1793-04-09,Robert,DAWE,ag lab,Jeanie,BEADDOCK,shepherd
William,WHITE,M,1796-06-09,William,WHITE,servant,Sebina,RUSBY,labourer
Janet,MCINTOSH,F,1796-03-12,Peter,MCINTOSH,carpenter,Jessie,JARVIS,electrician
Jessie,LINES,F,1789-04-21,Charles,LINES,grammar school teacher,Isabella,BENSON,farmer
Uphemia,MOORE,F,1797-10-02,Robert,MOORE,butcher,Anne,BALL,capsule maker
John,BIRKETT,M,1791-03-08,James,BIRKETT,gardener,Christina,HAWKSBY,shoemaker
Margt,MORRIS,F,1798-06-05,James,MORRIS,grocer,Isabella,CLOUGH,shoemaker (cordwainer)
Margaret,SMITH,F,1789-12-24,James,SMITH,turfman,Mary,MOWAT,coal miner
Charles,CAMERON,M,1790-05-24,James,CAMERON,stone mason,Bridget,HAIRTH,ag worker
James,MILLAR,M,1787-11-02,Thomas,MILLAR,factory worker,Barbara,WALTON,tailor
John,FOSTER,M,1791-03-27,John,FOSTER,builder,Eliza,EVANS,labourer
Neil,COOPER,M,1790-09-26,Francis,COOPER,trimmer,Margaret,WALTON,general servant
Alexander,RADCLIFFE,M,1793-09-08,William,RADCLIFFE,farmer's daughter,Catherine,MORTIMER,labourer
John,TUCK,M,1788-07-24,James,TUCK,steam engine driver,Agnes,WINTERBOTTOM,locomotive engineers mate
Arch,ELDER,M,1790-05-08,William,ELDER,shoemaker,Rachel,WITCHELL,silversmith
William,LINESLEY,M,1789-08-21,Alexander,LINESLEY,servant,Rachael,HILLARY,lab
Catherine,MCKAY,F,1789-12-19,Wm,MCKAY,physician,Jane,CANE,farmer
William,KILBEY,M,1790-07-11,Thos,KILBEY,fishmonger,Emily,BURNLEY,domestic servant
John,DRAKE,M,1790-07-23,John,DRAKE,foreman maintenance bricklayer,Christina,BARLOW,miner
James,LAMB,M,1793-01-26,William,LAMB,servant,Sarah,PARR,shoe finishings manager
John,MORLEY,M,1788-09-27,Robert,MORLEY,labourer,Helen,BRADLEY,blacksmith
Helen,COTTON,F,1792-06-28,Alfred,COTTON,labourer,Ann,ROWE,labourer
Agnes,SMITH,F,1800-10-22,Robert,SMITH,lab,Jane,RATCLIFFE,"secretarial, solicitors office"
Catherine,CRIMER,F,1789-06-25,Robert,CRIMER,farm labourer,Julia,KNOWLES,servant
Helen,NEVIL,F,1789-05-01,Robert,NEVIL,school master,Jean,NICHOLAS,carpenter
Mary,BEANTON,F,1795-11-13,Alexander,BEANTON,whip maker,Kate,HOLDSWORTH,vicar
Isabella,HARLEY,F,1792-04-14,James,HARLEY,solicitor,Mary,VAUGHAN,"captain, reme"
Jeannie,MILES,F,1796-07-15,John,MILES,cutler,Elizabeth,GRUNDY,ag lab
Francis,DAVIS,M,1791-12-16,Robert,DAVIS,shop assistant,Jane,HOYLES,lacemaker
Fanny,HIGGINS,F,1791-10-10,John,HIGGINS,carpenter,Johanna,WEST,brewer
Charles,STRANG,M,1791-04-15,Richard,STRANG,mariner,Susan,MARRS,dock officer
James,THOMAS,M,1792-07-06,James,THOMAS,printer,Barbra,HOWATHS,weaver
William,BROAD,M,1789-05-18,James,BROAD,district nurse,Jane,DURROCK,bootmaker
Robert,SHAR,M,1791-04-02,John,SHAR,relieving officer,Jane,ORRDEL,labourer
Joan,HALL,F,1793-10-26,William,HALL,servant,Mary,DAISLEY,regular soldier
Bella,WILLINGS,F,1791-09-30,Harry,WILLINGS,carpenter,Catherine,DRYAL,confectioner
Georgina,WILLIAMS,F,1791-01-29,Daniel,WILLIAMS,wheelwright,Agnes,ASTILE,printer
Mary,GADD,F,1791-12-01,James,GADD,gamekeeper,Agnes,SIDNEY,engine cleaner (railway)
Hector,CLASOM,M,1790-05-29,John,CLASOM,school master,Marjory,MCCLYMONT,tailor
Devina,PEARCE,F,1796-04-26,John,PEARCE,cotton factory worker (spinner),Janet,BROWN,fitter
John,BUTLER,M,1793-03-23,Edward,BUTLER,joiner,Mary,JOHN,general servant
Christina,GRAY,F,1791-12-03,Andrew,GRAY,miller,Ann,MANFIELD,labourer
James,SCOTT,M,1791-12-21,Patrick,SCOTT,engineer,Margaret,SMITH,painter
Jessie,FAIRCLOUGH,F,1794-01-04,James,FAIRCLOUGH,coal merchant,Jessie,TURNER,childrens nurse
Catherine,JINKS,F,1790-04-22,James,JINKS,hotel keeper,Elizabeth,ALLON,painter (house)
Daniel,HARPER,M,1791-06-27,Willia,HARPER,police constable,Jane,HOSKING,store keeper (telephone works)
John,PRATT,M,1789-10-01,George,PRATT,sales assistant in post office,Margaret,JOHNSTON,bank manager
James,COTTON,M,1791-06-29,Daniel,COTTON,cattle jobber,Mary,HOLDEN,colliery deputy
John,CARTER,M,1794-04-29,William,CARTER,market gardener,Elizabeth,ASH,draughtsman at royal arsenal
John,BRAILSFORD,M,1791-07-31,John,BRAILSFORD,watch maker,Margaret,CLASOM,labourer
Susan,EATON,F,1793-06-18,Wm,EATON,glass blower,Mary,GIBBONS,labourer
Henry,MATHER,M,1789-09-13,William,MATHER,fitter welder,Agnes,CAWTHORN,lab
Margaret,MCINTYRE,F,1792-11-16,John,MCINTYRE,builder,Ann,LOMAS,chauffeur and gardener
Elizabeth,RUTHERFORD,F,1793-10-26,James,RUTHERFORD,cab master,Lily,PEARS,farmer
John,MANNING,M,1791-04-13,Duncan,MANNING,tailor,Mary,SCOTT,lab
James,AYLWARD,M,1791-02-16,Antonio,AYLWARD,vanman,Jessie,ANDERSON,contractor
James,BALL,M,1794-01-31,Thomas,BALL,moulder (foundry),Isabella,ROBERTS,publican
Georgina,MASON,F,1793-05-18,Thomas,MASON,printer,Janet,WEST,farming
Annie,HIDER,F,1790-06-15,David,HIDER,farmer (tenant),Ann,SCOTT,soldier
Jane,JACKSON,F,1790-07-24,George,JACKSON,bookkeeper,Elizabeth,NORTHER,bootmaker
Mary,MUDDLE,F,1790-10-20,James,MUDDLE,servant,Isabella,ROBSON,shoemaker
Barbara,BROWN,F,1791-02-25,Robert,BROWN,tobacconist,Margaret,COOKE,upholsterer
Mary,TUSHINGHAM,F,1792-01-04,Thomas,TUSHINGHAM,blacksmith,Fortuna,WEDLOCK,man servant
Jane,STRINGER,F,1789-12-12,Thomas,STRINGER,postman,Agnes,PARKINSON,farm lab
Patrick,BENISON,M,1790-10-16,Francis,BENISON,farmer,Mary,JACKSON,builder
John,CAMERON,M,1793-01-21,Walter,CAMERON,decorator,Janet,BOLTON,shopkeeper
Mary,LARCOMBE,F,1791-06-09,John,LARCOMBE,tenant farmer,Jane,PINKNEY,port of london lockman
Jane,ALLAN,F,1792-01-13,Richd,ALLAN,draper,Ann,ASHEN,grocer
Elizabeth,ROSE,F,1791-05-19,George,ROSE,inn keeper,Maggie,HENDERSON,shopkeeper
Lilias,PELLEN,F,1790-08-28,James,PELLEN,tailor,Catherine,JOHNSON,lab
George,LEWIS,M,1794-03-29,Robt,LEWIS,ostler,Mary,ETHEREDGE,groom
Mary,MILLARD,F,1792-05-12,George,MILLARD,stuff slinger,Janet,SNELLING,sawyer
James,WILKES,M,1790-06-17,George,WILKES,spinner,Mary,GAUDIE,manager - sock department
Alexander,WILKES,M,1790-06-17,George,WILKES,spinner,Mary,GAUDIE,manager - sock department
Agnes,TANNER,F,1791-02-03,John,TANNER,field worker,Catherine,FOLKARD,carter
Alexander,ROKER,M,1791-06-14,Thomas,ROKER,boatman (canal),Mary,WHITE,blacksmith
Thomas,NORMAN,M,1791-06-27,John,NORMAN,tailor,Mary,RACKHAM,printer
John,THOMAS,M,1792-03-05,William,THOMAS,labourer,Isabella,PYJOTT,railway worker
Margt,SIMMONS,F,1791-10-20,William,SIMMONS,secretary/short hand typist,Janet,TAYLOR,farmer
Murray,PRICHARD,F,1789-05-18,Robert,PRICHARD,lab,Barbara,MCNABB,dyer
James,DAY,M,1796-04-15,James,DAY,shoe laster,Janet,YATES,butcher
John,VOSS,M,1792-08-02,Thomas,VOSS,gent,Eliza,WALKER,colliery overman
Agnes,BALL,F,1793-11-08,James,BALL,farmer,Elizabeth,HILL,dressmaker
Margaret,STEWARD,F,1808-10-23,Robert,STEWARD,secretary,Catherine,LUFF,farm servant
Alexander,STEWART,M,1797-10-29,James,STEWART,labourer,Agnes,GOWER,solicitor
Helen,SIMPSON,F,1792-07-20,Charles,SIMPSON,priest & missionary,Catherine,ROBINSON,groom
George,HAWLEY,M,1789-11-08,James,HAWLEY,traction engine driver,Mary,JENKS,commission merchant
Rebeca,WARREN,F,1791-12-25,James,WARREN,methodist minister,Jane,WILSON,farmer
Elizabeth,HARTLEY,F,1798-10-15,John,HARTLEY,fitter,Rose,MOFFATT,grocer
Robert,ROGERS,M,1792-06-28,William,ROGERS,police constable,Jane,MACKIE,weaver
Mary,WALKER,F,1791-10-02,John,WALKER,gas companys clerk,Mary,MORLANDS,boot and shoe maker
Jane,FIFIELD,F,1794-03-14,Robert,FIFIELD,mariner,Agnes,TARRANT,french polisher
Edward,BIDDLE,M,1792-10-19,John,BIDDLE,lighterman's apprentice,Elizabeth,UPTON,labourer
Thomas,DILLEY,M,1792-06-14,Joseph,DILLEY,butcher,Jessie,ROBINSON,ag lab
Katherine,SPIRES,F,1788-04-29,Thomas,SPIRES,polisher,Margaret,KEALY,cooper
John,FRASER,M,1789-12-24,John,FRASER,servant,Rose,SOUDRON,shoemaker
Andw,TAYLOR,M,1792-03-02,William,TAYLOR,groom,Margt,WALKER,dyer
Bertha,WOOLLEY,F,1794-04-09,Alexander,WOOLLEY,woodman,Margaret,HICKS,teacher
Christina,ANDREW,F,1793-11-19,David,ANDREW,carpenter,Jane,EVANS,plate layer
Alexander,KILLEN,M,1790-03-12,John,KILLEN,gas works manager,Margaret,HOG,grocer and tallow chandler
Robert,FITTON,M,1793-06-14,James,FITTON,lab,Elizabeth,WILKES,sgt major in royal artillery
Jessie,FAULCONER,F,1796-06-04,John,FAULCONER,bricklayer,Jane,GARRED,labourer
Elizabeth,GAUNT,F,1791-11-25,William,GAUNT,master plumber,Jessie,OWEN,tailor
Thomas,FAITH,M,1790-05-03,Thomas,FAITH,warehouseman,Helen,WEST,labourer
James,BASHFORD,M,1791-12-07,George,BASHFORD,flesher master,Jane,WALKER,domestic servant
Joan,LEESBY,F,1790-08-22,Richard,LEESBY,labourer,Jamima,CLAXTON,"accountant, dock company"
Catherine,SINCLAIR,F,1791-04-10,Robert,SINCLAIR,carver,Ann,CRAXFORD,hosiery worker
William,DOVLING,M,1793-06-09,George,DOVLING,joiner,Agnes,WRIGHT,labourer
Jean,MORRIS,F,1791-09-04,James,MORRIS,farmer,Hellen,MABOY,farmer
William,MORRIS,M,1791-09-04,James,MORRIS,farmer,Hellen,MABOY,farmer
Mary,CLARK,F,1793-04-08,James,CLARK,labourer,Ann,NICHOLSON,builder
Will,ANDERSON,M,1790-06-15,Robert,ANDERSON,dock worker,Mary,MCCORMICK,tube welder
Alexr,COOPER,M,1794-08-03,Alexander,COOPER,iron bedstead fitter,Margaret,LUMSDEN,farmer
Daniel,THOMAS,M,1791-11-06,John,THOMAS,coal miner,Isabella,BREWSDER,shoemaker
Janet,FAIR,F,1792-09-15,George,FAIR,farmer,Elizabeth,DAVISON,cabinet maker
Christy,MORLEY,F,1790-02-18,Andrew,MORLEY,cordwainer,Cathrine,CRICHTON,bakers deliverer
Alex,SMITH,M,1792-09-26,Thomas,SMITH,machinist,Jane,PERKINS,carpenter
Mary,CLARK,F,1792-02-25,Nairn,CLARK,lab,Elizabeth,CLARK,mariner
Margaret,COOPER,F,1791-01-30,Wm,COOPER,baker,Mary,SEYMOUR,rector
James,BEANTON,M,1790-11-24,William,BEANTON,machinist - railway industry,Margaret,BINNS,smith
James,BIRRELL,M,1797-05-10,Patrick,BIRRELL,fisherman,Isabella,JONES,farm labourer
James,GRAHAM,M,1791-01-13,Andrew,GRAHAM,gamekeeper,Catherine,HOPGOOD,law writer
Elizabeth,MOYES,F,1792-09-28,Patrick,MOYES,lab,Mary,AFFLECK,iron moulder
Jessie,MOYES,F,1792-09-28,Patrick,MOYES,lab,Mary,AFFLECK,iron moulder
Jas,ELLIS,M,1792-09-21,John,ELLIS,lighterman,Mary,HILLARY,mechanic
Jane,VAUGHN,F,1797-11-28,William,VAUGHN,dairyman [farm worker],Mary,PATER,pointer
Andrew,DAVIES,M,1791-05-10,Edwd,DAVIES,gardener,Isabella,HOLBURN,beer seller
Margaret,PEARSON,F,1798-01-05,Frederick,PEARSON,labourer,Frances,BLACKWELL,lab
Matthew,MASON,M,1793-04-22,Archibald,MASON,boarding school proprietor,Alexandrina,NOAKES,straw hat maker
Rachel,DEBNHAM,F,1793-01-13,Willi,DEBNHAM,sawyer,Christina,SWINBURN,servant
Margaret,DEBNHAM,F,1793-01-13,Willi,DEBNHAM,sawyer,Christina,SWINBURN,servant
John,BLACKLOCK,M,1797-12-06,John,BLACKLOCK,mariner,Janet,BRUCE,weaver
George,SIMPSON,M,1789-07-03,John,SIMPSON,woolcomber,Isabella,HERNE,wool sorter
Mary,GREGORY,F,1790-07-09,Hugh,GREGORY,plasterer,Georgina,KEALY,smith
Jane,HOWES,F,1791-12-19,John,HOWES,"machinist, uniforms",Jane,WARNER,labourer
Mary,SCARCES,F,1789-11-26,Robert,SCARCES,teacher,May,COLLINS,blacksmith
John,MCKANNISTON,M,1794-07-27,Thomas,MCKANNISTON,land agent,Mary,WATSON,factory operative
Jessie,PROCTOR,F,1791-11-27,Adam,PROCTOR,solicitor,Margaret,SERVUS,domestic servant
William,HAWKES,M,1796-01-06,Charles,HAWKES,labourer,Ann,NICHOLAS,grocer
Margt,GEORGE,F,1791-08-09,Alexander,GEORGE,grocer,Sarah,MABOY,carpenter
Mary,AMYES,F,1789-04-21,James,AMYES,farm lab,Margaret,WILLS,master mariner
William,COOPER,M,1793-06-18,Duncan,COOPER,shoemaker,Mary,CROSBIE,farmer
Eliza,PELLEN,F,1793-02-26,William,PELLEN,weaver,Ellen,GOVAN,sugar planter
Joan,POWELL,F,1792-12-19,Alexander,POWELL,unqualified teacher (elementary school),Mary,SMITH,office clerk
Betsy,SMITH,F,1790-05-20,James,SMITH,farmer,Isabella,NELSON,grocer
Willi,STRUIGER,M,1791-08-09,James,STRUIGER,domestic servant,Jane,BOWERING,shipyard gatekeeper
Helen,JOHNS,F,1803-03-01,George,JOHNS,ag machine man,Margt,HADLEY,dry cooper
Fanny,BALE,F,1792-07-15,Alexander,BALE,plumber,Isabella,MOSS,schoolmaster
Margaret,NEALE,F,1800-10-05,George,NEALE,milliner,Agnes,LITTLE,team owner
John,WILSON,M,1803-06-19,James,WILSON,baker,Annie,BAMFORTH,joiner
James,MARSH,M,1789-09-19,John,MARSH,carpenter,Jeanie,DUNVEN,shoe shop assistant
Malcolm,TERRY,M,1791-03-02,Joshua,TERRY,tape weaver,Agnes,NEWMAN,publican
Helen,HODGKINSON,F,1792-11-17,Francis,HODGKINSON,cooper,Betsy,ELDRED,gardener
Elizth,BAMSEY,F,1790-07-18,Willia,BAMSEY,labourer,Margt,MCLACHLAN,ag lab
Catherine,JEPSON,F,1789-04-29,Andrew,JEPSON,gardener,Marion,MARTIN,cordwainer
Margt,BROWNE,F,1791-07-31,David,BROWNE,clerk (timber trade ),Elizabeth,PARR,lab
Ann,BASHAM,F,1789-07-22,William,BASHAM,handkerchief manufacturer,Chris,WALKINSON,farmer
George,RICHARDSON,M,1791-08-28,Andrew,RICHARDSON,lab,Catherine,PATRICK,domestic servant
John,NORMAN,M,1793-10-07,George,NORMAN,drapery and furnishings salesman,Elliot,NIVEN,shoemaker
Donald,TONKS,M,1789-08-30,Robert,TONKS,farm labourer,Ann,LIBBEY,farmer
Minnie,BOWMAN,F,1796-03-26,Charles,BOWMAN,mason,Grace,BLAND,tailor
Peter,MILLEN,M,1799-07-30,David,MILLEN,multigraph operator,Ann,HALL,brewer
Thomas,DAWKING,M,1795-08-10,Willi,DAWKING,brassfounder,Jeanie,LEWIS,ag worker
James,ASHWORTH,M,1797-08-10,George,ASHWORTH,overlooker,Margaret,NORFIELD,baker
William,EATON,M,1789-09-01,David,EATON,messenger,Margaret,HOLLAND,builders labourer
Nairn,COLLIS,M,1792-09-21,Wm,COLLIS,lacemaker,Elspet,BELCHER,farmer
Unity,LAWRENCE,F,1791-09-04,John,LAWRENCE,master mariner,Elizabeth,JOHNSON,plasterer
Thomas,HECKLES,M,1791-05-16,David,HECKLES,weaver,Helen,BOND,ship carpenter
James,BOWLES,M,1789-09-23,Peter,BOWLES,labourer,Elizabeth,MORRIS,master joiner
Alexander,WARNER,M,1791-07-08,Ernest,WARNER,mariner,Isabella,BIDDICK,husbandman
Bella,ROBINSON,F,1794-07-05,Robert,ROBINSON,silversmith,Jane,JONES,domestic servant
Alexr,WHARTON,M,1794-03-18,Thomas,WHARTON,shoemaker,Jessie,FORD,butcher
Sarah,CRANE,F,1792-06-14,William,CRANE,butcher,Mary,BRITTEN,weaver
Frank,WEBLE,M,1792-04-30,John,WEBLE,coal miner,Catherine,HILDAWAY,rivetter
Ann,BUDESH,F,1791-05-17,John,BUDESH,tailor,Annie,MILLER,lab
