FirstName,LastName,Gender,DateofBirth,FatherFirstName,FatherLastName,FatherOccupation,MotherFirstName,MotherLastName,MotherOccupation
James,HALES,M,1767-06-20,Peter,HALES,farmer,Jane,COOK,hotelier
Jane,GIBSON,F,1767-04-21,Edward,GIBSON,cork sorter,Williamina,JEPSON,co-op society general manager
James,COOMBS,M,1773-11-25,John,COOMBS,assurance official,Haries,JOHNSTON,farmer
Mary,HOYLE,F,1767-12-25,William,HOYLE,labourer,Annie,SMITHYMAN,cotton spinner
Elizabeth,MURPHY,F,1771-10-17,George,MURPHY,army officer,Isabella,RAYCROFT,car worker
Bella,GOODYEAR,F,1774-07-02,Donald,GOODYEAR,"dyer, master",Helen,KNIBB,servant
Elizabeth,WESTGARTH,F,1783-05-13,George,WESTGARTH,trimmer in iron works,Mary,HAYSOM,tailors cutter
James,DAWKINS,M,1774-08-10,James,DAWKINS,farmer,Sarah,WHARTON,carpenter
Agnes,WILLIAM,F,1781-02-25,John,WILLIAM,colliery overseer,Mary,MONKS,seafaring man
Robert,FOLUIS,M,1770-12-05,David,FOLUIS,cabinet maker,Margaret,HOPKINS,domestic servant
Willia,FOLUIS,M,1770-12-05,David,FOLUIS,cabinet maker,Margaret,HOPKINS,domestic servant
Will,CARR,M,1769-05-06,James,CARR,engine fitter,Jane,DURRANT,coachman
George,BURRETT,M,1765-01-16,Robert,BURRETT,"headmistress, missionary school",Mary,TREVATHAM,carpenter
Stephen,PALMER,M,1766-04-06,David,PALMER,watch maker,Mary,GORDON,railway porter
John,JONES,M,1767-11-08,Mitchell,JONES,blacksmith,Jane,WILSON,schoolmaster
Jessie,BAILEY,F,1768-01-17,James,BAILEY,railway driver,Margt,SMITH,coachman
Robert,MIDLETON,M,1768-09-30,James,MIDLETON,doctor,Janet,WHARRIE,butler
Bridget,DAVIE,F,1765-06-13,John,DAVIE,stay manufacturer,Margaret,HAMMOND,saw mills labourer
Cornelius,BARWORTH,M,1765-12-18,John,BARWORTH,tanner,Janet,STICKLAND,engineer
Thomas,WALKER,M,1765-02-27,John,WALKER,basket maker,Elizabeth,MILLER,leadminer
William,DOW,M,1769-05-19,Wm,DOW,collier,Betsy,FOLKARD,gardener
Agnes,MORIS,F,1769-03-20,Samuel,MORIS,labourer,Marion,JACK,master bootmaker
Margaret,HUGHES,F,1768-06-20,James,HUGHES,builders surveyor,Catherine,HARRIS,sawyer
James,SWINDLES,M,1774-03-20,Alexander,SWINDLES,shepherd,Maggie,THOMPSON,chief engineer (merchant navy)
Alexander,SLATER,M,1772-03-06,Donald,SLATER,farm manager,Mary,GREEN,miller
John,JONES,M,1774-02-23,George,JONES,fisherman,Annie,HUGHES,marine
Isabella,JONES,F,1771-02-25,John,JONES,coachman,Maggie,COOPER,gardener
John,DURWARD,M,1768-12-05,James,DURWARD,oilman (mixing paint),Johan,MCKILLOP,painter
Adele,POCOCK,F,1766-01-23,Michael,POCOCK,records clerk,Jessie,COOK,seaman royal navy
William,SEFTON,M,1766-01-13,James,SEFTON,clerk in holy orders,Agnes,GARDNER,governess
Euphemia,TAYLOR,F,1769-05-26,James,TAYLOR,domestic servant,Hannah,NORRIS,colliery clerk
Robert,ASHTON,M,1776-10-30,James,ASHTON,servant,Mary,HOPPER,gardener
Helen,BALDWIN,F,1768-05-04,James,BALDWIN,farmer,Catherine,PAPP,weigher of coal
James,BLOW,M,1766-12-09,John,BLOW,silk dyer,Jane,CAWLEY,coal miner
Jane,BROWNRIGG,F,1764-12-03,David,BROWNRIGG,marine engineer,Mary,PETERSON,farmer
Catherine,BLEMY,F,1765-09-16,Wm,BLEMY,railway guard,Catherine,MELLIS,grocer
Margaret,PHILLIPS,F,1767-03-06,John,PHILLIPS,cotton spinner,Jane,DANNALELLAN,army captain
John,SAUNDERS,M,1770-03-26,Thomas,SAUNDERS,innkeeper,Jane,PARKER,railway storeman
Emma,HARPER,F,1765-07-08,Jn,HARPER,shopkeeper,Jessie,GUTHRIE,book keeper
Alexr,CIFFREY,M,1770-12-18,James,CIFFREY,shoemaker,Catherine,CHARTERS,engineers pattern maker
John,PARKER,M,1766-02-11,James,PARKER,accountant,Barbara,THORP,telecommunications engineer
Thomas,DOBSON,M,1768-10-07,John,DOBSON,labourer,Bella,BEAL,ag lab
Janet,TAYLOR,F,1767-02-12,Thomas,TAYLOR,groom,Elisabeth,CAWLEY,shipwright
Catherine,NICOL,F,1768-07-24,Wm,NICOL,blacksmith,Marion,PARKIN,farm worker
James,HUMBLE,M,1780-07-31,William,HUMBLE,butcher,Catherine,CALDWELL,cordwainer
William,PEFFERIL,M,1766-02-13,Robert,PEFFERIL,gardener,Jamima,LENNON,hammerman
Donald,FARLEY,M,1769-08-08,William,FARLEY,carpenter,Jane,THOMPSON,house painter
Grace,WIGLEY,F,1764-03-18,Alexander,WIGLEY,architect,Jemima,HAMILTON,head gardener
Jane,ONELL,F,1767-05-15,Malcom,ONELL,fisherman,Mary,GRAHAM,lab
Janet,TYLER,F,1766-02-18,Peter,TYLER,oil and colour man,Margaret,PERFREMONT,small farmer
William,JONES,M,1769-07-22,Robert,JONES,spinner,Margaret,AMBLER,grocer
William,WILLS,M,1766-08-08,George,WILLS,collier,Margaret,CORNISH,drapers assistant
Catherine,GILLARD,F,1769-07-16,David,GILLARD,labourer,Helen,FROST,labourer
Harvie,JONES,M,1772-08-01,Joseph,JONES,printer - machine minder,Agnes,WRIGHT,timber merchant
Margaret,BROWN,F,1766-12-16,Robert,BROWN,bricklayer,Elispith,HEPBURN,manager of furnishing house
Susan,MAGAN,F,1767-11-17,Thomas,MAGAN,whitesmith,Margaret,PERNEY,theatrical artist
Margaret,DALE,F,1766-07-26,David,DALE,razor smith,Ann,SMART,carman
Alexander,HARRIS,M,1774-02-06,George,HARRIS,haybinder,Jessie,CLARK,radio retailer
Elizabeth,GOOD,F,1770-12-02,William,GOOD,primary school teacher,Mary,MARTIN,general labourer
Lucy,LEWIS,F,1769-07-31,John,LEWIS,miller,Catherine,SMITH,letter carrier
Annie,DAVIES,F,1769-06-08,Donald,DAVIES,tailor (shopkeeper),Barbara,HANSLIP,miller
Cathrine,LESTER,F,1764-12-17,John,LESTER,chemist & druggist,Jane,HOLROYD,farmer
Elspeth,KENNARD,F,1767-09-04,Robert,KENNARD,lace maker,Annie,KING,yeoman farmer
Alexr,FOX,M,1771-10-05,Alexander,FOX,nailer,Catherina,JOHNSON,domestic servant
John,ANDERSON,M,1767-10-18,James,ANDERSON,licensed victualler,Elizabeth,HOLMES,stationer and tobacconist
John,JONES,M,1766-10-16,William,JONES,cotton spinner,Agnes,STOREY,leather dresser
Isabella,KELJOHN,F,1772-11-13,Patrick,KELJOHN,colliery labourer,Elizabeth,EDWARD,army bugle major
Barbara,SPANER,F,1767-01-11,John,SPANER,grocer's assistant,Isabella,ROBINSON,domestic servant
Jane,CORNISH,F,1765-01-20,Donald,CORNISH,coppersmith,Catherine,KNOTT,solicitors clerk
Alexander,RAY,M,1769-02-19,James,RAY,papermaker,Elizabeth,TAYLOR,ladys maid
Wm,RAY,M,1769-02-19,James,RAY,papermaker,Elizabeth,TAYLOR,ladys maid
William,TURNER,M,1767-05-10,John,TURNER,"private soldier, rifle brigade",Margaret,GALLAGHER,sawyer
Isabella,FORSTER,F,1771-07-31,John,FORSTER,housekeeper,Elizabeth,HOWELL,farm lab
Helen,SIMS,F,1767-03-20,Thomas,SIMS,metallurgical chemist,Elizabeth,ORSBORN,shoemaker
Robina,HASWELL,F,1766-04-02,William,HASWELL,teacher,Jean,WALBY,butcher
Agnes,CRAWCROFT,F,1766-04-29,George,CRAWCROFT,harbour flagman,Jessie,POOLY,drapers assistant
Edward,PARTINGTON,M,1766-04-13,Alexander,PARTINGTON,miner,Johan,WHITE,husbandman
Janet,NOWELL,F,1773-05-17,Thomas,NOWELL,timber merchant clerk,Janet,FAVELL,dressmaker
Catherine,TOWLSON,F,1768-03-25,George,TOWLSON,farmer,Agnes,MORGAN,grocer's apprentice
Ann,PARSONS,F,1765-11-13,John,PARSONS,ganger on railway,Isabella,WRIGHTMAN,farmer
Annie,WALLACE,F,1773-03-28,Arthur,WALLACE,farmer,Lizzie,CALLBOROUGH,labourer
Elizabeth,SMITH,F,1767-06-03,Michael,SMITH,labourer,Catherine,STACY,weaver
Willia,FRANKLAND,M,1766-05-05,George,FRANKLAND,labourer,Cath,FRANKLAND,boilersmith
Evangelina,MARSH,F,1768-10-06,Andrew,MARSH,baker,Annie,JARRETT,clerk in holy orders
Jessie,HUGHES,F,1768-11-11,Graham,HUGHES,domestic servant,Agnes,CHAPPELL,mechanic fitter
Robert,MORETON,M,1767-01-12,Charles,MORETON,draper,Barbara,NEVILLE,clerk
Jackson,TULLOCK,M,1766-03-20,William,TULLOCK,labourer,Grace,BOOTHROYD,pilot
Donald,CORY,M,1773-05-23,Alexander,CORY,brewer,Agnes,WILLISON,drysalter
Mary,CORY,F,1773-05-23,Alexander,CORY,brewer,Agnes,WILLISON,drysalter
William,ORTON,M,1768-11-23,James,ORTON,waterman,Ann,DAVIS,clergyman
Ann,MALE,F,1771-06-17,George,MALE,coal miner,Jane,DAVIS,lab
Mary,NICHOLSON,F,1765-07-17,John,NICHOLSON,maltster,Agnes,MURPHIN,joiner
Davenia,WELSMAN,F,1773-01-15,William,WELSMAN,painter and decorater,Isabella,ARCHER,yeoman
Isabella,NELSON,F,1772-08-15,Charles,NELSON,managing director (brush makers),Flora,MOORE,farmer
Charles,DEATH,M,1765-01-21,Charles,DEATH,coach builder,Catherine,CAKLEY,builder (master)
Margaret,SPEIR,F,1765-06-16,Alexander,SPEIR,jeweller,Jessie,FISHER,jewel case maker
Catherine,JAVIS,F,1771-03-25,Andrew,JAVIS,farmer,Jean,WOTTON,farmer
Robert,BALEY,M,1775-09-16,William,BALEY,carrier,Mary,PRITCHARD,p.o. telegraphist
Isabella,BROADBENT,F,1766-10-21,John,BROADBENT,lab,Jane,FISHER,gardener
David,EWART,M,1766-10-18,John,EWART,ag lab,Ann,BICKS,lab
Duncan,LAMBERT,M,1767-09-25,Robert,LAMBERT,lab,Mary,DAWDING,fitter and turner
John,STOORS,M,1769-11-26,William,STOORS,shoe maker,Agnes,BROMLEY,"clerk, law office"
Helena,SIMMONDS,F,1766-06-12,Patrick,SIMMONDS,gen lab,Mary,CHAPMAN,labourer
Jane,PREECE,F,1775-09-06,William,PREECE,labourer,Isabella,BROWN,custard bagger
Catherine,THOMPSON,F,1772-07-19,John,THOMPSON,baker,Jane,HEWERDINE,collier
Alexander,EMMOTT,M,1772-03-22,Donald,EMMOTT,ag lab,Catherine,HOWARTH,dressmaker
Charles,HOGG,M,1777-06-12,Alexr,HOGG,ag lab,Jessie,BARKER,labourer
Maggie,GIBSON,F,1768-06-30,James,GIBSON,carpenter,Elizabeth,RHOYDS,miner
Alexr,MENHIMICK,M,1769-12-06,Willi,MENHIMICK,servant,Margt,MARSDEN,labourer
Elizabeth,NOTT,F,1768-04-11,Lewis,NOTT,potter,Ann,PRESS,"joiner, foreman"
William,MORAN,M,1775-07-04,David,MORAN,gardener,Margaret,TAYLOR,proprietor of newspaper
Michael,WHITNEY,M,1768-03-15,William,WHITNEY,engineering designer,Flora,BAILEY,farmer
Isabella,MARTIN,F,1766-06-15,William,MARTIN,farmer,Mary,COYLE,school attendance officer
John,PACEY,M,1769-02-24,John,PACEY,hinge maker,Jane,LEACH,small farmer
Jane,H,F,1768-07-25,John,H,papermaker,Margaret,HEYSLOP,fisherman
Robert,MUNDAY,M,1766-08-09,Robert,MUNDAY,self actor minder (cotton),Jane,WATSON,seaman
Neil,BOOKER,M,1770-10-06,James,BOOKER,floor cloth dresser,Mary,KEEBLE,yeoman farmer landowner
Mary,MACRAE,F,1765-12-06,George,MACRAE,clerk at wholesale warehouse,Jessie,GINGER,weaver
William,HYDE,M,1771-02-01,Will,HYDE,schoolmaster,Helen,COOPER,housekeeper
William,WORTHINGTON,M,1765-11-01,Duncan,WORTHINGTON,sailmaker,Margaret,RICE,ploughman
Duncan,BOLTON,M,1768-08-23,Leslie,BOLTON,baker,Teresa,WALLIS,electrician
Eliza,LEWICK,F,1765-11-26,George,LEWICK,tanner,Jane,GARTH,manure manufacturer
Mary,PEARCE,F,1769-04-16,Alexander,PEARCE,hosiery finishing supervisor,Jessie,ANDERSON,transport worker
Margaret,RADBORN,F,1773-08-15,James,RADBORN,maltmaker,Ann,TOBBULT,shorthand typist
Nathaniel,MARGIESON,M,1768-03-19,Alexander,MARGIESON,silversmith,Lizzie,LAYFIELD,brass worker
Isabella,MARSHALL,F,1769-03-05,Robert,MARSHALL,thatcher,Maggie,REID,coal heaver
Philip,CUNNINGHAM,M,1769-01-17,John,CUNNINGHAM,basket maker,Rose,HILLS,iron puddler
John,POLLARD,M,1766-02-22,William,POLLARD,domestic cook,Catherine,COOK,post officer clerk
Robert,BLACK,M,1767-12-08,George,BLACK,plumber,Margaret,SMART,baker
Helen,REID,F,1769-11-27,William,REID,farmer,Elizabeth,CARTER,sportswear factory worker
Robert,ASHCROFT,M,1767-11-18,John,ASHCROFT,blacksmith,Agnes,BELWOOD,ag lab
John,DYPRAY,M,1766-12-21,Christopher,DYPRAY,labourer,Mary,WOLFENDEN,tea dealer
John,RONSLEY,M,1767-12-19,Alexander,RONSLEY,secretary,Elizabeth,FOREMAN,labourer
Jessie,MILNES,F,1766-05-18,David,MILNES,engineering labourer,Isabella,GOODMAN,wheelwright
Margaret,DICKINSON,F,1768-02-04,Jas,DICKINSON,rating and valuation officer,Marjory,GRIFFITHS,farmer
George,DICKINSON,M,1768-02-04,Jas,DICKINSON,rating and valuation officer,Marjory,GRIFFITHS,farmer
Alexr,BROWN,M,1768-06-02,John,BROWN,pub worker,Mary,TARRANT,housekeeper
Willia,PEYMAN,M,1768-05-17,David,PEYMAN,senior master huntsman,Mary,SULLIVAN,butcher
Mary,WILLIAMS,F,1764-02-27,John,WILLIAMS,shoemaker,Annie,GOODMAN,bandsawyer
Charles,WRIGHT,M,1766-10-28,James,WRIGHT,weaver,Janet,LANG,school teacher
Margaret,WILLIAMS,F,1768-01-29,James,WILLIAMS,plasterer,Ellen,CROFTON,station master
Alexander,DUNCAN,M,1763-12-11,John,DUNCAN,painter,Jane,CLIFFORD,farmer
James,DAVID,M,1766-07-28,Thomas,DAVID,solicitors clerk,Agnes,MCCARTHY,accountant
Mary,EDMOND,F,1769-01-31,Peter,EDMOND,bricklayer,Margaret,PELLS,blacksmith
Mary,BORRET,F,1764-05-29,Kenneth,BORRET,dyer - cloth mill,Eliza,KILBY,spinner
Ann,PAYNE,F,1772-11-10,John,PAYNE,collier,Maggy,COOKSON,ag lab
Sarah,BROWN,F,1770-04-21,James,BROWN,farmer,M,FRITCHWATER,paper hanger
Mary,CHARLTON,F,1768-09-17,Andrew,CHARLTON,labourer,Mary,HART,coal merchant
Ralph,MORGAN,M,1770-06-28,Robert,MORGAN,boiler maker,Mary,COLLINS,school master
Flora,MURCHISON,F,1766-01-24,John,MURCHISON,chemical labourer,Janet,SAMSON,domestic servant
Margaret,DELANEY,F,1767-03-15,Robert,DELANEY,clogger,Margaret,DO JUNR,engineer
Daniel,BAKER,M,1764-12-12,William,BAKER,manipulator of fine drugs and chemicals,Agnes,DETERS,printing compositor
James,RHOYDS,M,1764-12-03,James,RHOYDS,brewers labourer,Catherine,CUTLER,carter
Catherine,HOWARD,F,1770-12-27,Alexander,HOWARD,tenterer,Isabella,HOWCROFT,oilman
Mary,HAYWOOD,F,1768-01-31,David,HAYWOOD,french polisher,Jeane,CLIFTON,porter
Margaret,SINGLETON,F,1774-03-20,Robert,SINGLETON,coal miner,Elizabeth,WHITHEAD,servant
John,BISHOP,M,1768-01-16,James,BISHOP,carpenter,Catherine,PHILLIPS,signalman
Williamina,BISHOP,F,1768-01-16,James,BISHOP,carpenter,Catherine,PHILLIPS,signalman
Mary,ELLIS,F,1774-02-26,Peter,ELLIS,gardener,Jane,TURNER,pattern maker
Isabella,MILLARD,F,1764-08-06,John,MILLARD,domestic servant,Sarah,BETTS,tailor & draper
Isabella,SALISBURY,F,1764-07-31,John,SALISBURY,farmer,Margaret,JACOBS,personal assistant to dept manager
Elizabeth,MARSHALL,F,1770-08-26,Robert,MARSHALL,labourer,Annie,MORE,dairyman
Elizabeth,BROOK,F,1765-04-04,Robert,BROOK,wheelwright,Georgina,MASON,blacksmith
William,B,M,1768-01-26,James,B,postboy,Sarah,KELLY,lab
Isabella,ADAMS,F,1768-06-12,George,ADAMS,tailor,Margret,RICHARDS,engineer's mate
Mary,WILLIAMS,F,1766-10-25,Joe,WILLIAMS,farmer,Margaret,DYES,silversmiths salesman
David,HUGGET,M,1769-01-01,John,HUGGET,railway clerk,Susan,ASKWITH,groom
Ellan,DONOVAN,F,1767-04-23,John,DONOVAN,boiler maker,Elizabeth,WARD,wheelwright
Sarah,CLEMENT,F,1771-04-08,Wm,CLEMENT,draper,Ann,HUGHES,farmer
Donald,MCCORMICK,M,1765-06-23,William,MCCORMICK,baker,Elizabeth,RUSSELL,labourer
William,WADDELL,M,1774-03-21,John,WADDELL,shoemaker,Mary,HADLEY,blacksmith
John,BERRESFORD,M,1767-07-22,James,BERRESFORD,sinker,Mary,DOUKING,fwk
Jane,BLACK,F,1766-10-05,Francis,BLACK,farmer,Isabella,GLADMAN,gardener
Alexander,COUSEN,M,1767-06-01,Willia,COUSEN,gardening lab,Margaret,YOUNG,royal navy officer
Ann,DIGBY,F,1770-06-01,John,DIGBY,gardener,Catherine,DAVENPORT,surgeon
Marion,HULL,F,1768-12-02,David,HULL,shorthand typist,Muriel,BRODIE,labourer
Sarah,WAYMAN,F,1774-08-15,Alexr,WAYMAN,farmer,Agnes,NORKITT,tin miner
John,HARROCK,M,1772-07-17,Albert,HARROCK,dressmaker,Anne,WOOLSTON,inspector of taxes
Roderick,BYNON,M,1769-06-13,Isaac,BYNON,fitter,Barbara,SANERY,cordwainer
Robert,DAVIS,M,1765-03-29,Alex,DAVIS,handloom ribbon weaver,Jane,CHAMBERLIN,labourer
Isabella,TEMPLETON,F,1764-07-21,Hendery,TEMPLETON,labourer,Isab,BARRY,bricklayer
Ann,WYLIE,F,1764-11-14,James,WYLIE,servant,Martha,LEONARD,engineer
David,PRICE,M,1772-06-02,Alexr,PRICE,shepherd,Jessie,NEWCASTLE,domestic servant
Andrew,STAINSBY,M,1767-04-02,George,STAINSBY,teacher,Margaret,BATES,woollen merchant
James,MCKENNA,M,1766-11-08,John,MCKENNA,butler,Anne,COOPER,gas fitter
Agnes,FRYER,F,1766-11-30,David,FRYER,labourer,Maria,WORSLEY,ag lab
Willia,DEAN,M,1767-08-25,Donald,DEAN,corporation labourer,Mary,SMITH,labourer
Margaret,LEACH,F,1765-11-18,Peter,LEACH,grammar school teacher,Mary,BLAND,labourer
Alexr,CALDER,M,1769-01-24,Hugh,CALDER,farm labourer,Christina,KIRKLAND,currier
Ann,STOREY,F,1767-05-27,Patrick,STOREY,inspector,Elisabeth,TONGUE,foreman mechanic
John,BREWER,M,1771-09-17,Donald,BREWER,baker,Joan,NEWTON,school master
Isabella,WRIGHT,F,1768-10-02,Peter,WRIGHT,laundress,Williamina,EDWARDS,compositor
Mary,SOMES,F,1771-07-22,Alexander,SOMES,groom,Jane,DOBSON,plasterer
Catherine,CHARLTON,F,1766-10-15,Thos,CHARLTON,carter,Bella,WOOD,shoemaker
David,TONGE,M,1767-07-30,John,TONGE,shoemaker,Marion,FLEMING,general mechanic
Jane,BLAKE,F,1766-07-11,Lachlan,BLAKE,fruit merchant,Ann,COX,mariner
Mary,CLARK,F,1768-12-09,William,CLARK,headmaster of grammer school,Elizabeth,ANDERSON,ag lab
Margeret,ROBOTOM,F,1768-04-29,William,ROBOTOM,labourer,Rachel,FORRESTER,handle setter
Mary,FOWLER,F,1784-04-15,Alexander,FOWLER,coal miner,Annie,COTHERALL,fishmonger
Jessie,BOND,F,1774-07-11,Robert,BOND,merchant seaman,Susan,PILE,painter and decorator
Elizabeth,GREEN,F,1767-03-30,James,GREEN,domestic servant,Jean,BRADBURY,servant
John,INGLIS,M,1769-02-10,John,INGLIS,confectioner,Ann,SINNOCK,carpenter
Alex,TREWEEK,M,1769-08-22,John,TREWEEK,dairyman,Bella,HIRST,servant
Bridget,JONES,F,1765-12-29,Alfred,JONES,farmer,Peggy,ROBSON,cordwainer
Jane,HUMBLE,F,1768-12-15,James,HUMBLE,ag lab,Jessy,CATTS,carpenter
George,WALLS,M,1766-10-03,Patrick,WALLS,"assistant engineer, public works department, india",Elizabeth,LUGG,shoemaker
Janet,WALLS,F,1766-10-03,Patrick,WALLS,"assistant engineer, public works department, india",Elizabeth,LUGG,shoemaker
Mary,CAWTHORN,F,1766-05-17,David,CAWTHORN,drapers assistant,Mary,MOSS,joiner
Agnes,RIDLEY,F,1770-05-04,Thomas,RIDLEY,farmer,Mary,MACLEOD,labourer
Christina,WENSLEY,F,1766-07-27,Walter,WENSLEY,watchmaker,Mary,MYERS,gentleman
Agnes,PRIEST,F,1768-05-15,James,PRIEST,coal miner,Agnes,CLOW,sorting clerk
Mary,PRIEST,F,1768-05-15,James,PRIEST,coal miner,Agnes,CLOW,sorting clerk
Matthew,FAYERS,M,1770-12-10,William,FAYERS,master mariner,Barbra,GEALS,furnaceman
John,MCLAREN,M,1764-03-02,James,MCLAREN,dressmaker,Mary,EATON,m.g.c. warrent officer
John,BYROM,M,1765-05-18,William,BYROM,farmer,Margaret,COULSTAN,cotton spinner
Betsy,BARKEY,F,1775-07-03,William,BARKEY,mariner,Rosana,WINTERS,labourer
Rosann,SCHOLINBERGER,F,1768-06-19,Thomas,SCHOLINBERGER,draper and outfitter,Ann,BARLOW,domestic servant
Jane,BALBIRNIE,F,1765-07-15,Angus,BALBIRNIE,stationer,Catherine,GALLON,coal trimmer
Sarah,TAYLOR,F,1770-02-10,William,TAYLOR,farrier,Isabella,CATTON,farmer
Thomas,SPEED,M,1773-09-28,Thomas,SPEED,tailor,Ann,LOWITH,farmer
Agnes,WARTH,F,1772-03-31,James,WARTH,grocer,Maggie,TANBER,farmer
Andw,LANSPERRY,M,1773-01-13,Daniel,LANSPERRY,dredgerman,Jane,HUNT,plasterer
Elizabeth,MCQUEEN,F,1766-10-11,David,MCQUEEN,labourer,Isabella,PEARSON,auxhilliary nurse
Peter,SIMONS,M,1765-10-22,Donald,SIMONS,domestic servant,Eleanor,WILLIAMS,ag lab
Jane,TURNER,F,1772-02-19,James,TURNER,shoemaker,Margt,WILLIAMS,farmer
Robert,SUTTIE,M,1766-07-22,John,SUTTIE,mechanical engineer,Mary,WOOTTON,farmer's daughter
Thomas,MIDDLETON,M,1766-07-14,George,MIDDLETON,miner,Isabella,MURCHIE,musical instrument maker
Charles,WAYMAN,M,1765-07-30,Wm,WAYMAN,cabinet maker,Margaret,BELLENGER,miner
John,THOMAS,M,1770-02-24,Robert,THOMAS,labourer,Jessie,WALSH,labourer
James,JONES,M,1765-04-25,Alister,JONES,farmer,Isabella,PENGILLEY,gardener
Margt,HARRIS,F,1768-12-23,William,HARRIS,farmer,Catherine,BELAMY,map drawer
James,HODSON,M,1763-11-29,James,HODSON,printer,Jane,MCGILP,mill manager
Alfred,MAIR,M,1772-07-15,John,MAIR,farmer,Elizabeth,DODS,mason
John,ROWE,M,1765-01-26,Catherine,ROWE,mineral agent,Isabella,ROWE,tea dealer
Matthew,ROWE,M,1765-01-26,Catherine,ROWE,mineral agent,Isabella,ROWE,tea dealer
Mary,COCKER,F,1766-02-11,David,COCKER,portrait painter,Jane,NICHOLSON,letter carrier
Helen,FENTON,F,1765-07-15,Donald,FENTON,farmer,Agnes,BRINDID,domestic servant
George,CHURCH,M,1789-07-14,Thomas,CHURCH,oilman,Maggie,TURNER,saddler
William,ARBON,M,1767-06-04,James,ARBON,servant maid,Elizabeth,PAUL,master butcher
William,NORMAN,M,1777-05-27,Duncan,NORMAN,fisherman,Francis,CHEEVIZ,farm labourer
Adam,POMFET,M,1766-05-29,George,POMFET,farmer,Margaret,CULLEY,tailor
Bertha,WILLIAMS,F,1766-06-27,John,WILLIAMS,collier,Ann,REES,hammerman
David,JONES,M,1767-03-10,Alexander,JONES,wire worker,Jessie,ALDRICH,iron moulder
Helen,JONES,F,1768-04-12,Andrew,JONES,labourer,Margret,WOODHOUSE,master builder
Alexander,HEATH,M,1773-08-24,William,HEATH,laundress,Christina,CRICK,grocer
Helen,MCPHERSON,F,1765-12-17,James,MCPHERSON,lab,Bella,BLACKWALL,blacksmith
Robert,JARVIS,M,1770-05-29,James,JARVIS,rate collector for water company,Mary,DOWNING,school mistress
Hugh,GEORGE,M,1768-01-16,Thomas,GEORGE,musician,Isab,GRISDALE,factory worker in ball bearing factory
Christina,BESWICK,F,1768-09-29,James,BESWICK,wheelwright,Lizzie,WILSON,shoemaker
Alexander,WHITEMAN,M,1768-02-04,Andrew,WHITEMAN,licensed victualler,Margret,JOLLOW,carpenter
James,SANDIFORD,M,1771-08-29,James,SANDIFORD,plasterer,Helen,CLAXTON,sub post master
Mary,CLUBB,F,1768-02-05,John,CLUBB,labourer,Eliz,WILLIAMS,electric engineer
Joseph,BURT,M,1774-12-28,James,BURT,car driver,Jane,MORGANS,butcher
Thomas,LOCKYER,M,1765-12-31,Daniel,LOCKYER,miller,Christina,GRISOLD,carpenter
Grace,MCDONALD,F,1766-12-05,Joseph,MCDONALD,miller,Mary,ALLAN,bakers clerk
Louisa,FIRMAN,F,1768-11-23,Hugh,FIRMAN,confectioners porter,Helen,CURLE,butcher
Catherine,COPP,F,1767-08-26,Edward,COPP,farmer,Alice,READ,labourer
John,LAMBERT,M,1770-11-29,Malcolm,LAMBERT,typewriter mechanic,Mary,REYNOLDS,farmer
John,GREENLAW,M,1764-11-18,Colin,GREENLAW,brickmaker,Hellen,SAUNDERS,servant
Agnes,SAVAGE,F,1767-12-24,Alexander,SAVAGE,photographic printer,Eliz,MATTIN,pit cartman
William,MOORE,M,1766-04-15,Willia,MOORE,fisherman,Humina,SMITH,ag lab
Isabella,WINSTONE,F,1767-01-22,William,WINSTONE,sailor,Jane,CLOWES,brushmaker
John,KAYE,M,1766-06-03,John,KAYE,shoemaker,Isabella,MOORE,carpenter
David,LEE,M,1773-05-07,Charles,LEE,carpenter,Marion,SMITH,washerwoman
Jessie,PEACHEY,F,1766-07-09,Willia,PEACHEY,hotel keeper,Mary,EADS,tin & wire worker
Elizabeth,TYRES,F,1766-12-24,James,TYRES,pharmacist,Christina,SULLIVAN,ag lab
Margt,PAINE,F,1766-08-28,James,PAINE,bricklayer,Christina,HENDERSON,labourer
Mary,ROBERTSON,F,1772-01-12,William,ROBERTSON,labourer,Annie,NEWTON,coachman
William,SMITH,M,1766-05-13,Donald,SMITH,husbandman,Helen,BRAIN,silk weaver
William,FISHWICK,M,1769-09-02,John,FISHWICK,grocer,Margaret,SMITH,horse trainer
Johninna,EDGINTON,F,1767-01-23,James,EDGINTON,master mason,Mary,CONNOLLEY,butcher
William,EDGINTON,M,1767-01-23,James,EDGINTON,master mason,Mary,CONNOLLEY,butcher
Annie,SUMNER,F,1768-10-21,Archibald,SUMNER,mercantile clerk,Anna,C,boot and shoe maker
Walter,YEWIN,M,1782-06-20,John,YEWIN,labourer,Bridget,MCMAHON,ships plater
Isabella,BURCHAM,F,1778-08-21,Alexander,BURCHAM,master chimney sweep,Lizzie,MURRAY,blacksmith
Margt,NEILSON,F,1777-12-28,Alexander,NEILSON,waiter,Margaret,PARKER,museum superintendant
Christina,NEILSON,F,1777-12-28,Alexander,NEILSON,waiter,Margaret,PARKER,museum superintendant
Margaret,DOW,F,1765-10-05,Alexander,DOW,verger and church clerk,Isabella,COSKER,seaman
